COUNTRY,MAP COORDINATES,NAME,WEB PAGE,EMAIL,EMAIL 2,EMAIL 3,EMAIL 4,EMAIL 5,EMAIL 6,EMAIL 7,EMAIL 8,EMAIL 9,EMAIL 10,EMAIL 11,EMAIL 12,EMAIL 13,EMAIL 14,EMAIL 15
US +1,"42.84331646622936, -78.28547131778997",Wyoming County SPCA,,info@wyomingcountyspca.org,,,,,,,,,,,,,,
US +1,"42.949370902062846, -76.57338694245136",Finger Lakes SPCA of Central New York,https://www.flspcaofcny.org/,flspca_cny@yahoo.com,,,,,,,,,,,,,,
US +1,"43.00850443679263, -78.22703469592638",Volunteers For Animals,https://www.vol4animals.org/,info@vol4animals.org,,,,,,,,,,,,,,
US +1,"42.33028109868959, -77.3288607129304","Finger Lakes SPCA, Inc.",https://fingerlakesspca.org/,info@fingerlakesspca.org,,,,,,,,,,,,,,
US +1,"41.495740613265866, -73.96709201842414","Animal Rescue Foundation, Inc (ARF)",https://www.arfbeacon.org/,arfbeacon@optonline.net,,,,,,,,,,,,,,
US +1,"41.495340108782415, -73.9670345321348",Mid Hudson Animal Aid,http://www.midhudsonanimalaid.org/,info@midhudsonanimalaid.org,,,,,,,,,,,,,,
US +1,"42.78450474186437, -78.80749859222897",Tabby Town,https://www.tabbytown.org/,hello@tabbytown.org,,,,,,,,,,,,,,
US +1,"42.78313003050091, -78.84777393149939",Ten Lives Club,https://www.tenlivesclub.com/,info@tenlivesclub.com,,,,,,,,,,,,,,
US +1,"41.17162389312503, -73.81493017538556","SPCA Westchester, Inc.",https://spcawestchester.org/,info@spcawestchester.org,,,,,,,,,,,,,,
US +1,,JACKSON'S LEGACY,https://www.jacksonslegacy.org/index.html,jacksonslegacy170@gmail.com,,,,,,,,,,,,,,
US +1,"40.6952751411804, -73.99638568782723",The Brooklyn Cat Cafe,https://catcafebk.com/,meow@catcafebk.com,,,,,,,,,,,,,,
US +1,,In Our Hands Rescue,https://www.inourhandsrescue.org/,inourhandsrescue@gmail.com,,,,,,,,,,,,,,
US +1,"40.648246291825586, -73.97819771181905",Sean Casey Animal Rescue,https://www.nyanimalrescue.org/,info@nyanimalrescue.org,community@nyanimalrescue.org,,,,,,,,,,,,,
US +1,,"Hope For Cats, Inc.",https://hopeforcatsinc.org/,hopeforcatsinc@gmail.com,,,,,,,,,,,,,,
US +1,"40.91022506053023, -72.73232127909307",Kent Animal Shelter,https://www.kentanimalshelter.com/,info@kentanimalshelter.com,,,,,,,,,,,,,,
US +1,"42.88795025814714, -77.21888480012785",Ontario County Humane Society,https://www.ontariocountyhumanesociety.org/,happytails@ontariocountyhumanesociety.org,,,,,,,,,,,,,,
US +1,,Wanderers' Rest Humane Association,http://wanderersrest.org/,info@wanderersrest.org,,,,,,,,,,,,,,
US +1,"41.41434488614136, -73.66580223079782",Putnam Humane society,http://www.puthumane.org/,shelter@puthumane.org,,,,,,,,,,,,,,
US +1,"43.04000365334764, -75.3910623618203",CPV Rescue & Sanctuary,https://www.facebook.com/CPVRescue/,SarahCPVRescue@gmail.com,,,,,,,,,,,,,,
US +1,"43.02662760610845, -75.32707597708898",Spring Farm Cares,https://www.springfarmcares.org/,information@springfarmcares.org,,,,,,,,,,,,,,
US +1,"42.67111865397632, -74.95263846169088",Susquehanna SPCA,https://www.sqspca.org/,info@sqspca.org,,,,,,,,,,,,,,
US +1,,Adirondack Save-A-Stray,,adirondacksaveastray@yahoo.com,,,,,,,,,,,,,,
US +1,"42.58232735321461, -76.21705198291724",Cortland County SPCA,https://cortlandspca.org/,ccspca@cortlandspca.org,,,,,,,,,,,,,,
US +1,,Joyful Rescues,http://www.joyfulrescues.com/,info@joyfulrescues.org,,,,,,,,,,,,,,
US +1,"42.300426444109725, -74.88750564027514",Heart of the Catskills Humane Society,https://www.heartofthecatskills.org/,https://www.heartofthecatskills.org/,,,,,,,,,,,,,,
US +1,"41.97170937103089, -73.98566811901935",Heart of the Catskills Humane Society 2,https://www.heartofthecatskills.org/,,,,,,,,,,,,,,,
US +1,"42.4918853117325, -79.31009121814444",Lakeshore Humane Society,https://www.lakeshorehumanesociety.org/,https://www.lakeshorehumanesociety.org/contact-us,,,,,,,,,,,,,,
US +1,,Fur Babies Rescue and Referral Inc.,https://www.facebook.com/furbabiesrescueandreferralinc/,luvabull@optonline.net,,,,,,,,,,,,,,
US +1,,Piece of Heaven,http://www.pieceofheavenkittenrescue.com/,info@pieceofheavenkittenrescue.com,,,,,,,,,,,,,,
US +1,"44.21116617077492, -73.5393351631591",North Country Society for the Prevention of Cruelty to Animals,http://www.ncspca.org/,info@ncspca.org,,,,,,,,,,,,,,
US +1,"41.0606195613492, -73.82056223213102",Paws Crossed Animal Rescue,https://www.pawscrossedny.org/,info@pawscrossedny.org,,,,,,,,,,,,,,
US +1,"42.101354548417994, -76.04792509093723",Animal Care Council,https://www.animalcarecouncil.org/,info@animalcarecouncil.org,,,,,,,,,,,,,,
US +1,,Oswego County SPCA - OCAWL,https://www.facebook.com/oswegocountyspca/,oswegocountyspca1@gmail.com,,,,,,,,,,,,,,
US +1,,All About Cats Rescue,http://www.allaboutcats.org/home/,allaboutcatsrescue@gmail.com,,,,,,,,,,,,,,
US +1,"40.70943765370851, -73.86827413166746",Bobbi and the Strays,https://bobbiandthestrays.org/,adopt@bobbicares.org,,,,,,,,,,,,,,
US +1,"43.7479797998036, -75.37297311540561",LewisCo HumaneSociety 501c3,http://lewiscountyhumanesociety.org/,mirandarys1214@yahoo.com,mooreca13@gmail.com,,,,,,,,,,,,,
US +1,"43.048438894351314, -74.34942318304469",Fulton County Regional SPCA - NY,https://fcrspca.org/,contact@fcrspca.org,,,,,,,,,,,,,,
US +1,"43.06834091438982, -74.25672511452193",James A. Brennan Memorial Humane Society,https://www.pawsforyou.org/,jabmhs@yahoo.com,ddougher@nycap.rr.com,,,,,,,,,,,,,
US +1,,Goshen Humane Society,https://goshenhumanesociety.org/,goshenhumanesociety@gmail.com,,,,,,,,,,,,,,
US +1,,The New York State Chapter of the House Rabbit Society,http://www.therabbitresource.org/,http://www.therabbitresource.org/rochester---buffalo-ny-area.html,,,,,,,,,,,,,,
US +1,"42.70825337180038, -78.8482632941625","HEART Animal Rescue and Adoption Team, Inc.",https://heartforanimals.org/,HEARTRescueHamburg@gmail.com,,,,,,,,,,,,,,
US +1,"40.8880719495753, -72.53750229607864",Southampton Animal Shelter Foundation,https://southamptonanimalshelter.com/,info@sasf.org,,,,,,,,,,,,,,
US +1,"42.68923387520419, -76.23137986526402",Country Acres Animal Shelter,https://countryacresanimalshelter.org/contact-us,info@countryacresanimalshelter.org,,,,,,,,,,,,,,
US +1,"42.37379441940188, -77.68020454698485",Hornell Area Humane Society,https://www.hornellanimalshelter.org/,hahs1@yahoo.com,,,,,,,,,,,,,,
US +1,"42.68989336641275, -74.38308620855393",Animal Shelter of Schoharie Valley,https://www.schoharieanimalshelter.org/,assv@midtel.net,,,,,,,,,,,,,,
US +1,"42.267588359609896, -73.74838001415542",Columbia-Greene Humane Society/SPCA,https://cghs.org/,info@cghs.org,,,,,,,,,,,,,,
US +1,"40.85683053180537, -73.40115043620933","Golden Paw Society, Inc",https://www.goldenpawsociety.org/,goldenpawsociety@gmail.com,,,,,,,,,,,,,,
US +1,"40.84388228056537, -73.33809422838301",Little Shelter Animal Rescue & Adoption Center,https://www.littleshelter.org/,info@littleshelter.com,,,,,,,,,,,,,,
US +1,"41.755445208158584, -73.90838123460857",Dutchess County SPCA,https://www.dcspca.org/,info@dcspca.org,,,,,,,,,,,,,,
US +1,"42.47247691184361, -76.43931126751329",SPCA of Tompkins County,http://www.spcaonline.com/,info@spcaonline.com,,,,,,,,,,,,,,
US +1,,"Small Companion Advocacy Team, Inc",https://www.facebook.com/SmallCompanionAdvocacyTeamInc,scatinc@yahoo.com,,,,,,,,,,,,,,
US +1,"41.94048426987428, -74.020221125187",Ulster County SPCA,https://www.ucspca.org/,info@ucspca.org,,,,,,,,,,,,,,
US +1,"43.12202780465893, -76.1741182127186",HumaneCNY,https://www.humanecny.org/,info@humanecny.org,,,,,,,,,,,,,,
US +1,,Niagara Feline Friends,,niagarafelinefriends@yahoo.com,,,,,,,,,,,,,,
US +1,,Posh Pets Rescue,https://poshpetsrescueny.org/,info@poshpetsrescueny.org,marketing@poshpetsrescueny.org,,,,,,,,,,,,,
US +1,,From Hope to Home Animal Rescue,,fromhopetohome@gmail.com,,,,,,,,,,,,,,
US +1,"40.66713520425976, -73.47742132354881",All About Spay Neuter Inc.,https://www.allaboutspayneuter.com/,AASNAdoptions@gmail.com,,,,,,,,,,,,,,
US +1,"44.91822692606615, -74.87124474783676",Massena Humane Society,https://www.facebook.com/massenahumanesociety/,mhsociety@verizon.net,,,,,,,,,,,,,,
US +1,"42.995292931943524, -77.46085147598832",info@petprideny.org,https://www.petprideny.org/,Pet Pride of New York,,,,,,,,,,,,,,
US +1,"41.51053613831967, -74.41301994898627",The Middletown Humane Society,https://middletownhumanesociety.com/,adoptmhs@gmail.com,,,,,,,,,,,,,,
US +1,"41.49368330530337, -74.43820897658611",Pets Alive,,info@petsalive.com,,,,,,,,,,,,,,
US +1,"43.01790586279536, -74.95881671499782",Herkimer County Humane Society,https://www.herkimerhumanesociety.org/,HCHS@mail.com,,,,,,,,,,,,,,
US +1,"42.35218102428935, -76.85027285861106",Humane Society of Schuyler County,https://schuylerhumane.org/,info@schuylerhumane.org,,,,,,,,,,,,,,
US +1,,tlc Rescue,https://www.tlcrescue.org/,info@tlcrescue.org,,,,,,,,,,,,,,
US +1,"40.92715129940109, -73.77120107428709",Humane Society of Westchester,https://humanesocietyofwestchester.org/,Info@HumaneSocietyofWestchester.org,,,,,,,,,,,,,,
US +1,"41.486789921505505, -74.08492595311145",Hudson Valley SPCA - Orange County,https://www.hudsonvalleyspca.com/,info@HudsonValleySPCA.org,,,,,,,,,,,,,,
US +1,,"WAYWARD PAWS, Inc.",,waywardpawsofcny@gmail.com,,,,,,,,,,,,,,
US +1,,Bideawee,https://www.bideawee.org/,bideawee@bideawee.org,,,,,,,,,,,,,,
US +1,"40.754782896169914, -73.9675574033416","Heart and Hand Society, Inc.",https://www.heartandhandsociety.org/,heartandhandsociety@hotmail.com,,,,,,,,,,,,,,
US +1,"40.73635676458362, -73.98895285017203",KittyKind,https://kittykind.org/,inquiries@kittykind.org,,,,,,,,,,,,,,
US +1,,NYC Shiba Rescue,https://nycshibarescue.org/,shibas@nycshibarescue.org,,,,,,,,,,,,,,
US +1,"40.727515283642965, -73.98293727990496",Social Tees Animal Rescue,https://www.socialteesnyc.org/,contact@socialteesnyc.org,,,,,,,,,,,,,,
US +1,"37.14104228497121, -112.54320697901674",Best Friends Animal Society,https://bestfriends.org/new-york-city,contactnyc@bestfriends.org,,,,,,,,,,,,,,
US +1,"40.760247880511365, -73.96384193023235",Humane Society of New York,,info.hsny@verizon.net,,,,,,,,,,,,,,
US +1,"43.12117302715339, -78.93675491321797",Niagara County SPCA,https://www.niagaraspca.org/home.html,https://www.niagaraspca.org/contact,,,,,,,,,,,,,,
US +1,"42.54961443995, -75.51323433620635",Chenango SPCA,https://chenangospca.org/,cspcainfo@chenangospca.org,,,,,,,,,,,,,,
US +1,"43.45890077038431, -76.5139780403583",Oswego County Humane Society,https://oswegohumane.org/,info@oswegohumane.org,,,,,,,,,,,,,,
US +1,,Little Mews Rescue,,littlemews@yahoo.com,,,,,,,,,,,,,,
US +1,,The Patricia H. Ladew Foundation,https://www.theladewcatsanctuary.org/,info@theladewcatsanctuary.org,,,,,,,,,,,,,,
US +1,"40.790278443061915, -73.00876870501557",Almost Home Animal Rescue and Adoption,https://almosthomeli.org/,support@almosthomeli.org,,,,,,,,,,,,,,
US +1,"41.040840651402796, -72.45664010269489",The North Fork Animal Welfare League,https://www.northforkanimalwelfareleague.org/,manager@nfawl.org,,,,,,,,,,,,,,
US +1,,Little Orphan Animals,http://www.littleorphananimals.mysite.com/,littleorphans@yahoo.com,,,,,,,,,,,,,,
US +1,"7491 chestnut ridge road Lockport , New York, New York, Stati Uniti d'America 14094",Lakeview Animal Sanctuary,https://www.facebook.com/LakeviewAnimalSanctuary/,lakeviewanimalsanctuary@aol.com,,,,,,,,,,,,,,
US +1,"43.086206636746105, -78.77157348595323",Pets Alive WNY,https://www.petsalivewny.org/,info@petsalivewny.org,,,,,,,,,,,,,,
US +1,"42.90954432716553, -78.75358880193114",Pets Alive WNY 2,https://www.petsalivewny.org/,,,,,,,,,,,,,,,
US +1,"42.70525597801532, -77.06641985207195",Humane Society of Yates County-Shelter of Hope,https://www.yateshumane.org/,contacthsyc@gmail.com,,,,,,,,,,,,,,
US +1,"44.566869224792946, -73.48659377445456",Elmore SPCA Inc,https://www.elmorespca.org/,info@elmorespca.org,,,,,,,,,,,,,,
US +1,"41.17451719440294, -74.03689046021735",Hi Tor Animal Care Center,https://www.hitor.org/,info@hitor.org,,,,,,,,,,,,,,
US +1,"41.188587174628445, -74.03936711712626",Hudson Valley Humane Society,https://www.hvhumane.org/,hvhsny@optonline.net,,,,,,,,,,,,,,
US +1,"41.40222362117608, -74.64721201397253",Humane Society of Port Jervis/Deerpark,https://www.pjhumane.org/,info@pjhumane.org,,,,,,,,,,,,,,
US +1,"40.82647364121405, -73.68465961301368",North Shore Animal League America,https://www.animalleague.org/,northshoreanimalleague@facebook.com,,,,,,,,,,,,,,
US +1,"44.67467999475695, -75.00364527100227",Potsdam Humane Society,http://potsdamhumanesociety.org/,shelter@potsdamhumanesociety.org,,,,,,,,,,,,,,
US +1,"43.35160821781125, -73.6032150834708",SPCA of Upstate New York,,adoptions@spcauny.org,,,,,,,,,,,,,,
US +1,"43.54756127129153, -76.04577077374483",United Friends of Homeless Animals,https://www.ufhashelter.com/,ufhashelter@yahoo.com,,,,,,,,,,,,,,
US +1,"43.19998034972319, -77.56730170662816",Animal Service League,https://www.animalserviceleagueny.org/,Info@animalserviceleagueny.org,,,,,,,,,,,,,,
US +1,,GRASP,https://www.graspinc.org/,catapplications@graspinc.org,,,,,,,,,,,,,,
US +1,,Habitat for Cats,https://habitatforcats.com/,habitat4cats@yahoo.com,,,,,,,,,,,,,,
US +1,,Operation Buddy Rescue,,karla@operationgypsy.org,,,,,,,,,,,,,,
US +1,"43.226307166440115, -77.54773446090297",Pet Adoption Network,https://www.petadoptionnetwork.org/,info@petadoptionnetwork.org,,,,,,,,,,,,,,
US +1,,"Rescue Pit, Inc.",https://www.rescuepit.org/,info@rescuepit.org,,,,,,,,,,,,,,
US +1,,Rescued Treasures Pet Adoptions,https://rescued-treasures.com/,rescuedtreasuresadoptions@gmail.com,,,,,,,,,,,,,,
US +1,,"Pitty Love Rescue, Inc.",http://www.pittyloverescue.org/,pittyloverescue@gmail.com,,,,,,,,,,,,,,
US +1,"43.18656297263927, -75.47561079088243",Humane Society of Rome Inc,https://humanesocietyrome.com/,info@humanesocietyrome.com,,,,,,,,,,,,,,
US +1,"44.31960116491351, -74.15097141964281",Tri-Lakes Humane Society,,tlhsny@hotmail.com,,,,,,,,,,,,,,
US +1,"42.310619066004946, -75.37580364701748",Delaware Valley Humane Society,https://www.dvhsny.org/,dvhs.sidney@gmail.com,,,,,,,,,,,,,,
US +1,"40.85489642183565, -73.18925739735913",Long Island Feline Adoption Center,https://li-cat.org/,info@li-cat.org,,,,,,,,,,,,,,
US +1,"42.87781184563204, -74.5041919447751",Ayres Memorial Animal Shelter,,adopt.ayresshelter@gmail.com,,,,,,,,,,,,,,
US +1,"40.68857638757609, -73.51206155265723",Last Hope Inc,https://lasthopeanimalrescue.org/,info@lasthopeanimalrescue.org,,,,,,,,,,,,,,
US +1,"43.098230458008516, -76.11204913183248",CNY SPCA,https://cnyspca.org/,frontdesk1@cnyspca.org,,,,,,,,,,,,,,
US +1,,Gimme Shelter Animal Rescue,https://gimmeshelteranimalrescue.org/,info@gimmeshelteranimalrescue.org,,,,,,,,,,,,,,
US +1,"42.85058247543753, -78.78866404504917","The SPCA Serving Erie County, NY",https://yourspca.org/,yourspca@yourspca.org,,,,,,,,,,,,,,
US +1,,"Precious Paws, Inc.",http://www.preciouspawsny.org/,preciouspawscatrsq@yahoo.com,,,,,,,,,,,,,,
US +1,"40.95723519500953, -72.24095664212172","Animal Rescue Fund of the Hamptons, Inc.",https://arfhamptons.org/,info@arfhamptons.org,,,,,,,,,,,,,,
US +1,,"Warwick Valley Humane Society, Inc.",https://wvhumane.org/,warwickhumane@yahoo.com,,,,,,,,,,,,,,
US +1,"42.897980327080745, -76.85447899480904",Beverly Animal Shelter,https://beverlyanimalshelter.com/,BeverlyShelter@Yahoo.com,,,,,,,,,,,,,,
US +1,"43.98140929200935, -75.86982287034368",Jefferson County SPCA,https://www.jeffersoncountyspca.org/,info@jeffersoncountyspca.org,,,,,,,,,,,,,,
US +1,"42.005794687217254, -76.48211731390653",Stray Haven Humane Society and SPCA of Waverly,https://strayhavenspca.org/,Sarah@StrayHavenSPCA.org,Lorelei@StrayHavenSPCA.org,,,,,,,,,,,,,
US +1,,SPCA Serving Allegany County,https://spcaallegany.org/,SPCAallegany@gmail.com,,,,,,,,,,,,,,
US +1,"40.95679554585554, -72.19235117357937",NYC Second Chance Rescue,https://nycsecondchancerescue.org/,rescue@nycsecondchancerescue.org,,,,,,,,,,,,,,
US +1,"42.9563067429489, -78.71122523497034","A Purr-fect Fit Animal Rescue & Adoption Center, Inc.",https://www.apurrfectfit.org/,apurrfectfit@gmail.com,,,,,,,,,,,,,,
US +1,"42.020263541139094, -77.43296016908668",Paradise Garden Animal Haven,http://paradisegardenanimalhaven.org/,paradisegardenah@yahoo.com,,,,,,,,,,,,,,
US +1,,The Fort- Fortitudine Vincimus Rescue Center,http://www.thefortrescue.org/,thefortrescue@gmail.com,,,,,,,,,,,,,,
US +1,"35.54785275402375, -82.6014834566369",Asheville Humane Society,https://www.ashevillehumane.org/,publicrelations@ashevillehumane.org,,,,,,,,,,,,,,
US +1,,Brother Wolf Animal Rescue,https://www.bwar.org/,info@bwar.org,,,,,,,,,,,,,,
US +1,,Companion Animal Rehoming Center,,carc411@yahoo.com,,,,,,,,,,,,,,
US +1,,Adolescent & Animal Resource Fund,,AARFadoptions@aol.com,,,,,,,,,,,,,,
US +1,"35.42361127351586, -83.45595377792303",PAWS Animal Shelter,https://www.pawsbrysoncity.org/home.html,pawsbrysoncity@yahoo.com,,,,,,,,,,,,,,
US +1,"34.54619470129165, -77.94539052015938",Pender County Humane Society,https://www.penderhumane.org/,penderhumane@yahoo.com,gabledenise@verizon.net,,,,,,,,,,,,,
US +1,"35.91529137933665, -82.37491104002152",Yancey County Humane Society,https://www.yanceyhumanesociety.org/,info@yanceyhumanesociety.org,,,,,,,,,,,,,,
US +1,,M&M's Fur-Ever Furbabies Rescue,,fureverfurbabies@gmail.com,,,,,,,,,,,,,,
US +1,"35.30101051390938, -79.4180210977878",Moore Humane Society,https://moorehumane.org/,moorehumane@gmail.com,,,,,,,,,,,,,,
US +1,,Best Friend Pet Adoption,https://bfpa.org/,adoption@bfpa.org,,,,,,,,,,,,,,
US +1,,Calvin's Paws,https://www.calvinspaws.com/,info@calvinspaws.com,,,,,,,,,,,,,,
US +1,"35.80135524549514, -78.7846573619792",Cat Angels Pet Adoptions,https://catangelsnc.org/,catangels.inquiries@gmail.com,,,,,,,,,,,,,,
US +1,"35.13238440340414, -83.06668482458159",Cashiers Highlands Humane Society,https://www.chhumanesociety.org/,info@chhumanesociety.org,,,,,,,,,,,,,,
US +1,"35.221035970418576, -80.87920188552793",Humane Society of Charlotte,https://humanesocietyofcharlotte.org/,info@humanecharlotte.org,,,,,,,,,,,,,,
US +1,,Saving Southern Kitties,https://www.savingsouthernkitties.com/,SavingSouthernKitties@gmail.com,,,,,,,,,,,,,,
US +1,"35.22985159304286, -82.12577662113202",Foothills Humane Society,https://foothillshumanesociety.org/,adopt@foothillshumanesociety.org,,,,,,,,,,,,,,
US +1,,HS Cabarrus Animal Rescue,,cabarrusanimalrescue@all2easy.net,,,,,,,,,,,,,,
US +1,"35.385231245100016, -80.58298886507247",Humane Society of Concord and Greater Cabarrus County,http://www.cabarrushumanesociety.org/,cabarrushumanesociety@gmail.com,princetonsmeow@hotmail.com,,,,,,,,,,,,,
US +1,"35.42339903740209, -80.59091296682477",Humane Society of Concord and Greater Cabarrus County 2,http://www.cabarrushumanesociety.org/,,,,,,,,,,,,,,,
US +1,,Finders Keepers NC,https://finderskeepersnc.org/,finderskeepersnc@outlook.com,,,,,,,,,,,,,,
US +1,"35.28306477116688, -83.19831819163551",Catman2 Shelter,https://www.catman2.org/,kaleb@catman2.org,,,,,,,,,,,,,,
US +1,"35.08080259654399, -78.94515567352877",Fayetteville Animal Protection Society,https://www.fapspet.org/,info@fapspet.org,,,,,,,,,,,,,,
US +1,"35.408050582644016, -82.51349843110475",Charlie's Angels Animal Rescue,https://charliesangelsanimalrescue.com/,charliesangelsanimalrescue@gmail.com,,,,,,,,,,,,,,
US +1,"36.088813513242606, -79.88719570043814",Animal Rescue & Foster Program,https://www.arfpnc.com/,savapup2@aol.com,,,,,,,,,,,,,,
US +1,,JULIET'S HOUSE ANIMAL RESCUE,https://www.julietshouse.org/,julietshouseanimalrescue@gmail.com,,,,,,,,,,,,,,
US +1,"36.27665594075786, -79.90981915470982",Red Dog Farm Animal Rescue Network,https://reddogfarm.com/,info@reddogfarm.com,,,,,,,,,,,,,,
US +1,"36.12691710277783, -79.72556402126506",SPCA of the Triad,https://www.triadspca.org/,spca@triadspca.org,,,,,,,,,,,,,,
US +1,,"Triad Golden Retriever Rescue, Inc. (TGRR)",https://tgrr.org/index.html,adopt@tgrr.org,,,,,,,,,,,,,,
US +1,"35.6222956453944, -77.32499194388087",Humane Society of Eastern Carolina,https://www.hsecarolina.org/,HSECgeneral@gmail.com,,,,,,,,,,,,,,
US +1,,Saving Graces 4 Felines,http://www.savinggraces4felines.org/,savinggraces4@aol.com,,,,,,,,,,,,,,
US +1,"35.39569187200878, -82.33471064753499",Blue Ridge Humane Society,https://www.blueridgehumane.org/,help@blueridgehumane.org,,,,,,,,,,,,,,
US +1,"35.689041451068036, -81.26652287136736",Humane Society of Catawba County,https://catawbahumane.org/,info@catawbahumane.org,,,,,,,,,,,,,,
US +1,"36.032922028564414, -79.96865929447746",Loving Pet Project NC,,petprojectnc@gmail.com,,,,,,,,,,,,,,
US +1,,Pawfect Match Rescue,https://www.pawfectmatch.org/,pawfectmatch@gmail.com,,,,,,,,,,,,,,
US +1,,Jaded Paws Rescue,http://www.jadedpawsrescue.com/,JPRescue@yahoo.com,,,,,,,,,,,,,,
