,,,,,,,,,
,,,MAP,NAME,WEB,EMAIL,EMAIL,EMAIL,EMAIL
,,,"45.714823813543646, -110.49002194420287",Equis Save Foundation,https://equissavefoundation.org/,info@equissavefoundation.org,,,
,,,"45.68399110205691, -110.51209083592808",Stafford Animal Shelter,https://staffordanimalshelter.org/,info@staffordanimalshelter.org,,,
,,,"46.88820445051433, -114.02949524992964",AniMeals No-Kill Adoption Ctr and Animal Food Bank,https://www.animeals.com/,director@animeals.com,,,
,,,"46.81430490915419, -114.09041585718005",Humane Society of Western Montana,http://myhswm.org/,adoptions@myHSWM.org,,,
,,,"47.7333270536339, -114.2359728440841",All Hearts Rescue,,parkerandpets@yahoo.com,,,
,,,"47.64519388014074, -114.11871672686614",Mission Valley Animal Shelter,https://www.missionvalleyanimalshelter.org/,office@missionvalleyanimalshelter.org,,,
,,,,Rimrock Humane Society,https://www.rimrockhumanesociety.org/,admin@rimrockhumanesociety.org,,,
,,,,Thompson River Animal Care Shelte,http://www.pet-tracs.com/,shelter@pet-tracs.com,,,
,,,,,,,,,
,,NEBRASKA,,,,,,,
,,,,Ashland Dog Pound Foundation,https://www.facebook.com/AshlandDogPound/,ashlandnedog@gmail.com,,,
,,,,Hearts United for Animals,https://www.facebook.com/heartsunitedforanimals/,hua@hua.org,,,
,,,,Aurora Adopt-A-Pet,http://www.auroraadoptapet.org/,aaapet2738@gmail.com,,,
,,,"40.26070806158484, -96.78386614080668",Beatrice Humane Society,https://www.beatricehumanesociety.org/,shelter@beatricehumanesociety.org,,,
,,,"41.54324088202644, -96.11756184686088",Jeanette Hunt - Blair Animal Shelter,https://www.blairanimalshelter.org/,manager@blairanimalshelter.org,,,
,,,"41.092539793309065, -102.45313162454296","Adopt-A-Dog Animal Rescue, Inc.",https://www.facebook.com/AdoptaDogAnimalRescue/,adopt-a-dog-rescue@hotmail.com,,,
,,,"40.58452450144477, -98.41167466077448",Start Over Rover,https://www.startoverrover.org/,adoption@startoverrover.org,,,
,,,"40.70010910380151, -99.12714567474944",Kearney Area Animal Shelter,https://www.kearneyanimalshelter.com/,info@kearneyanimalshelter.com,,,
,,,,Nebraska & Iowa Italian Greyhound Rescue (IGRF),,neigrescue@gmail.com,,,
,,,,Nebraska No Kill Canine Rescue (NNKCR),https://www.nebraskanokill.org/,info@nebraskanokill.org,,,
,,,,Revolution Rescue,http://www.revolutionrescue.com/,Info@revolutionrescue.com,,,
,,,"40.81325351468537, -96.66863568317773",The Cat House,https://thecathouse.org/,info@thecathouse.org,,,
,,,"40.193942599641815, -100.62908543205467",McCook Humane Society,https://mccookhumanesociety.jdevcloud.com/,mccookhumanesociety@gmail.com,humanesociety@mccooknet.com,,
,,,"42.01806529288337, -97.39140090161871",Animal Shelter of Northeast Nebraska,https://www.animalshelternn.org/,info@animalshelternn.org,,,
,,,"41.13244551307186, -100.76212640055716",FUR Animal Rescue,https://furanimalrescue.com/,Jenneralstar@yahoo.com,,,
,,,"41.10135514459341, -96.04387571620904",Town & Country Humane Society,https://townandcountryhumanesociety.org/,tchsPapillion@gmail.com,,,
,,,"40.88545337061351, -97.1087949019421",Blue River Pet Rescue,https://www.blueriverpetrescue.org/,blueriverpetrescue@gmail.com,,,
,,,"41.21029419172679, -96.62167572755487",Saunders County Lost Pets - Pet Rescue,http://www.saunderscountylostpets.com/,debora@binary.net,,,
,,,,,,,,,
,,NEVADA,,,,,,,
,,,"39.49341172289233, -119.75610495164952",Nevada Humane Society,https://nevadahumanesociety.org/,info@nevadahumanesociety.org,,,
,,,"39.1777729500499, -119.72543856564573",Catmandu,https://www.catmanducc.org/,momcat@catmanducc.org,,,
,,,"39.40311848877139, -118.72609982146002",Churchill Animal Protection Society (CAPS),,caps@cccomm.net,,,
,,,,CARES Coalition,,carescoalition@yahoo.com,,,
,,,,Pet Network Humane Society,http://www.petnetwork.org/,info@petnetwork.org,,,
,,,,Friends for Life Humane Society,http://www.friendsforlifehumanesociety.org/,friendsforlifehumanesociety@gmail.com,,,
,,,,Heaven Can Wait Animal Society,,dogs@hcws.org,,,
,,,"36.11408719647197, -115.11399055165455",Homeward Bound Cat Adoptions,https://homewardboundcats.org/,info@homewardboundcats.org,,,
,,,,Las Vegas Valley Humane Society,https://www.lvvhumane.org/,info@lvvhumane.org,,,
,,,"36.09228271968419, -115.18836368284757",Nevada SPCA,https://nevadaspca.org/,info@nevadaspca.org,,,
,,,"36.17674636760151, -115.10626824135389",The Animal Foundation,https://animalfoundation.com/,marketing@animalfoundation.com,volunteer@animalfoundation.com,,
,,,,Desert Haven Animal Society,https://www.facebook.com/deserthavenanimalsociety/,deserthavenanimalsociety@gmail.com,,,
,,,,Yerington Animal Shelter,,animalshelter@yerington.net,,,
,,,,,,,,,
,,NEW HAMPSHIRE,,,,,,,
,,,"42.90898781936909, -71.56733159628716",Animal Rescue League of NH,https://www.rescueleague.org/,info@rescueleague.org,,,
,,,"26.68843441845508, -80.06980088570376",Darbster Foundation,https://www.darbsterfoundation.com/,info@darbsterfoundation.com,,,
,,,"43.20947582008971, -71.41255643219895",Live and Let Live Farm Rescue,https://www.liveandletlivefarm.org/,tehorse@aol.com,,,
,,,,Sullivan County Humane Society,https://www.sullivancountyhumanesociety.org/,sullivanhumane@hotmail.com,,,
,,,"43.17799716894466, -71.5712529147067",Pope Memorial SPCA of Concord Merrimack County,https://www.popememorialspca.org/,info@popememorialspca.org,,,
,,,,Greater Derry Humane Society Inc.,,contact@derryhumanesociety.com,,,
,,,"43.58181974921795, -72.16347705521703",Upper Valley Humane Society,https://uvhs.org/,info@uvhs.org,,,
,,,,Above the Notch Humane Society,https://atnhs.org/,atnhs.email@gmail.com,,,
,,,,"Bare Paws Rescue, Inc.",https://www.barepawsrescue.org/,barepawsrescue@yahoo.com,,,
,,,,FuRRR Feline Rescue,https://furrr.org/,https://furrr.org/contact-us/,,,
,,,,Seacoast Area Feline Education & Rescue,https://www.safercats.com/,info@safercats.com,,,
,,,"43.59715604564581, -71.5170272122332",New Hampshire Humane Society,https://www.nhhumane.org/,Kendra@nhhumane.org,,,
,,,"44.28147824100425, -71.807504049031",Second Chance Animal Rescue,http://www.secondchancear.org/,secondchancear.org@gmail.com,,,
,,,,All Better Pets,,allbetterpets@gmail.com,,,
,,,"43.24148756178701, -71.39986781409677",Darbster Doggy,https://www.darbsterfoundation.com/,ddd@darbster.com,,,
,,,"43.01560745302252, -71.49016133670179",Friends of the Manchester Animal Shelter,https://www.manchesteranimalshelter.org/,info@manchesteranimalshelter.org,,,
,,,"43.220233236191085, -71.21769433677379",Mary's Dogs Rescue & Adoption,https://www.marysdogs.org/,marysdogsadoptions@gmail.com,,,
,,,,Pet Tails Rescue,https://www.pettailsrescue.com/,info@pettailsrescue.org,,,
,,,"43.69258149347108, -71.11438600069742",Lakes Region Humane Society,https://lrhs.net/,mwilliams@lrhs.net,,,
,,,,Feline Friends,,felinefral@gmail.com,,,
,,,"42.752088993182646, -71.20959978339728",Salem Animal Rescue League,https://www.sarlnh.org/,info@sarlnh.org,,,
,,,,Cat Tales Rescue,https://www.cattalesnh.org/,info@cattalesnh.org,,,
,,,"43.01656761034181, -70.91492407807732",New Hampshire SPCA,https://nhspca.org/,info@nhspca.org,,,
,,,"42.909653289384195, -72.29365227283395",Fast Friends Greyhound Adoption Center,http://www.helpinggreyhounds.org/,info@fastfriendsgreyhounds.org,,,
,,,"42.908759139634455, -72.30064759661717",Monadnock Humane Society,https://monadnockhumanesociety.org/,adoption@humanecommunity.org,,,
,,,,"Kitty Angels, Inc.",https://www.kittyangels.org/,info@kittyangels.org,,,
,,,,,,,,,
,,NEW JERSEY,,,,,,,
,,,,Hudson County Animal League,https://www.hcalnj.org/,hcalnj@gmail.com,,,
,,,,"ONe Love Animal rescue Group, Inc.",https://oneloveanimalrescue.org/,https://oneloveanimalrescue.org/contact/,,,
,,,"40.68446858540002, -74.44051040196128",Home for Good Dog Rescue,https://homeforgooddogs.org/,info@hfgdr.org,,,
,,,"39.78154440396308, -75.07449633533396",Homeward Bound Pet Adoption Center,https://www.homewardboundnj.org/,info@homewardboundnj.org,,,
,,,"40.03222761125849, -74.14228958417401",Jersey Shore Animal Center,https://jerseyshoreanimalcenter.org/,info@jerseyshoreanimalcenter.org,,,
,,,"40.72264426555981, -75.07369335076959",Common Sense for Animals,https://commonsenseforanimals.org/,contact-us@commonsenseforanimals.org,,,
,,,,Burlington County Animal Alliance of New Jersey (BCAA of NJ),https://bcaaofnj.org/,slc0606z@aol.com,,,
,,,,Rescue Haven Foundation,https://rescuehaven.org/,info@rescuehaven.org,,,
,,,"39.688578972432104, -75.44300723876249",Salem County Humane Society,https://salemcountyhumanesociety.org/,info@salemcountyhumanesociety.org,,,
,,,,C.L.A.W.S. Closter Animal Welfare Society,https://www.clawsadopt.org/,clawsadopt@yahoo.com,,,
,,,,Angel PAWS - Angel Pets Animal Welfare,https://www.angelpaws.org/homepage.htm,info@angelpaws.org,,,
,,,,Abandoned Angels Animal Rescue,,Info@abandonedangelsrescue.org,,,
,,,,"Animal Rescue Force, Inc.",https://www.animalrescueforceinc.com/,arforce3@yahoo.com,,,
,,,"40.4503747673002, -74.43538950962947",Karma Cat + Zen Dog Rescue Society,https://karmacatzendog.org/,info@karmacatzendog.org,,,
,,,"40.42702114668406, -74.38158865885066",New Beginnings Animal Rescue,,adopt@nbarnj.org,,,
,,,"40.808712624807676, -74.37697356568648",Mt. Pleasant Animal Shelter,,info@njshelter.org,,,
,,,"40.28193590073663, -74.03989586793507",Monmouth County SPCA,https://monmouthcountyspca.org/,info@monmouthcountyspca.org,,,
,,,"40.27664801724745, -74.80381033943318",EASEL Animal Rescue League,https://www.easelnj.org/,info@easelnj.org,,,
,,,,"New Jersey Schnauzer Rescue Network, Inc",http://www.njsrn.org/,info@njsrn.org,,,
,,,,Mercy Puppy Rescue (MPR),https://mercypuppyrescue.org/,sarah@mercypuppyrescue.org,susan@mercypuppyrescue.org,nancy@mercypuppyrescue.org,
,,,"39.58157757484099, -75.02925027001298",Oasis Animal Sanctuary,https://www.oasisanimalsanctuary.org/,info@oasisanimalsanctuary.org,,,
,,,,All Fur Love Animal Rescue,https://www.allfurlove.org/,info@allfurlove.org,,,
,,,"40.24515973680649, -74.67316745838284","Animals in Distress, Inc.",https://animals-in-distress.org/,animalsindistressnj@gmail.com,,,
,,,,"Cattitude, Inc",https://www.njcattitude.org/cats1.htm,njcattitude@gmail.com,,,
,,,,AFEW Animal Friends for Education and Welfare,http://www.afewpets.org/,afew_pets@comcast.net,,,
,,,"40.70744494370317, -74.05842471526253",Liberty Humane Society,https://www.libertyhumane.org/,lhs@libertyhumane.org,,,
,,,,Kinnelon Volunteer Animal Shelter,https://www.kinnelonvolunteeranimalshelter.org/,shelter@kvasnj.org,,,
,,,,Animal Alliance,https://www.animalalliancenj.org/,AnimalAlliance@comcast.net,,,
,,,"40.345066860477914, -75.19533422129165",Lambertville Animal Welfare,http://lambertvilleanimalwelfare.org/,info@LambertvilleAnimalWelfare.org,,,
,,,,Noah's Ark NJ,https://www.facebook.com/NoahsArkNJ/,info@noahsarknj.org,,,
,,,"40.60355020183862, -74.25192702715444",Friends of Linden Animal Shelter,http://folas.org/,folasinfo@gmail.com,,,
,,,"39.884060949320855, -74.89168646617243",Animal Adoption Center,https://www.aacnj.org/,kathleen@animaladoption.com,pam@animaladoption.com,,
,,,"40.81591420682222, -74.12516121593691",Humane Society of Bergen County/Lost Pet Inc,,HSBCNJ@AOL.com,,,
,,,"40.76348865754198, -74.44289294494659",St. Hubert's Animal Welfare Center,https://www.sthuberts.org/,info@sthuberts.org,,,
,,,"39.64448019813348, -74.94191260539935",Greyhound Angels Adoption of New Jersey,https://greyhoundangelsadoption.com/,https://greyhoundangelsadoption.com/contact-us,,,
,,,"40.81735720119014, -74.21543277325722",Township of Montclair - Government,https://www.montclairnjusa.org/government/departments/animal_shelter/about,,,,
,,,,Randall’s Rescue,https://randallsrescue.com/,support@randallsrescue.com,,,
,,,,Bonaparte's Retreat,https://www.bonapartesretreat.org/,info@bonapartesretreat.org,,,
,,,,Delaware Valley Second Chance for Animals,http://www.dvsc4a.org/,dvsc4a.inc@gmail.com,,,
,,,,Wag On Inn Rescue,,Wagoninnrescue@yahoo.com,,,
,,,"41.026658017949586, -74.23547193681335",Ramapo-Bergen Animal Refuge,https://rbari.org/,adoptlove@rbari.org,,,
,,,"39.25429783066373, -74.68748505197706",Beacon Animal Rescue,https://www.beaconanimalrescue.org/,BeaconAnimalRescues@gmail.com,,,
,,,,Happy Homes Animal Rescue,https://www.happyhomesinc.org/,happyhomesrescue1@gmail.com,,,
,,,,Friends for Life Animal Rescue,https://www.friendsforlifeanimalrescue.org/,friendsforlifeanimalrescue@gmail.com,,,
,,,,Animal Allies,,AnimalAlly@gmail.com,,,
,,,,Lost Paws Animal Rescue,https://www.lostpawsanimalrescue.org/,lostpawsrescue@embarqmail.com,,,
,,,"41.00515298199355, -74.29050829733771",Pet Adoption Thru Caring Hands,,patchcatinfo@yahoo.com,,,
,,,"40.41227933549113, -74.70519891497622",SAVE - A Friend to Homeless Animals,https://savehomelessanimals.org/,save@savehomelessanimals.org,,,
,,,,"Randolph Regional Animal Shelter, NJ",https://www.randolphregionalanimalshelter.org/,friends@randolphregionalanimalshelter.org,,,
,,,"40.42253973411842, -74.86797181736348",Tabby's Place: a Cat Sanctuary,https://www.tabbysplace.org/,info@tabbysplace.org,,,
,,,,Chance at Life Cat Rescue,https://chanceatlifecatrescue.com/,ChancAtLifeCatRescue@gmail.com,,,
,,,,Eleventh Hour Rescue,https://www.ehrdogs.org/,mainoffice@ehrdogs.org,fundraising@ehrdogs.org,,
,,,"40.478348711003136, -74.30929647597692",Sammys Hope Animal Welfare & Adoption Center,https://www.sammyshope.org/,info@sammyshope.org,,,
,,,,Secaucus Animal Shelter,http://sasnj.org/,animalshelter@secaucus.net,,,
,,,,Byram Animal Rescue Kindness Squad,https://www.barksinc.com/,https://www.barksinc.com/contact-us,,,
,,,"40.854568852727624, -74.06992956407035",Bergen County Animal Shelter,,shelter@co.bergen.nj.us,,,
,,,,Shore Animal Volunteer Enterprise,https://save.rescuegroups.org/,SAVErescuegroups@gmail.com,,,
,,,"40.00776426004403, -74.21659903572534",S.A.V.E. Shore Animal Volunteer Enterprise,,saverescuegroups@gmail.com,,,
,,,,"Purrfect Angels Cat Rescue, Inc.",https://www.purrfectangels.org/,info@purrfectangels.org,,,
,,,"40.69195377527086, -74.28759318373633",Shake A Paw Rescue and Adoption Center,https://www.shakeapawrescue.org/,info@shakeapawrescue.org,,,
,,,"39.859225680978234, -74.94943227116856",Animal Welfare Association,https://www.awanj.org/,events@awanj.org,,,
,,,"39.84297735136107, -74.94129091720815",Voorhees Animal Orphanage,https://www.vaonj.org/,info@vaonj.org,,,
,,,,FOWA Rescue,https://fowarescue.org/,fowarescue@yahoo.com,,,
,,,"41.13340057894052, -74.346270708103",West Milford Animal Shelter Society,https://westmilfordanimalshelter.org/,thewmass@hotmail.com,,,
,,,"40.79076912485664, -74.00887216008579",New Jersey Humane Society,https://www.newjerseyhumanesociety.org/,njhswny@gmail.com,,,
,,,"39.84112898197374, -75.09126733046391","Furrever Friends Rescue & Volunteers, Inc.",https://ffrescue.org/,info@ffrescue.org,,,
,,,,,,,,,
,,NEW MEXICO,,,,,,,
,,,,Animal Village N.M.,https://www.animalvillagenm.org/,animalvillagenm1@gmail.com,,,
,,,"32.973953198604256, -105.99759894630868",KITTY CITY NM,https://kittycitynm.com/,eddenton1958@gmail.com,,,
,,"35.20134300060888, -106.64971976443121","35.06710095800158, -106.55289417116286",Animal Humane New Mexico,https://animalhumanenm.org/,Info@AnimalHumaneNM.org,,,
,,,,People’s Anti Cruelty Association / Albuquerque,https://www.nmpaca.org/,pacadogs@aol.com,pacacats@aol.com,,
,,,"32.351125440090016, -104.24666966079198",Noah's Ark Animal Shelter,http://www.noahsarkshelter.org/,noahsarkcarlsbad@gmail.com,,,
,,,,Peace of Mind Rescue of NM,http://peaceofmindrescueofnm.org/,idorescue22@yahoo.com,,,
,,,,NM Adoptables,https://patriciaisaacs1997.wixsite.com/nmadoptables,NMAdoptableCourtesyPostings@gmail.com,,,
,,,,CARMA - Companion Animal Rescue & Medical Assistance,https://carmanm.com/,barbaracarma@msn.com,,,
,,,,Deming Animal Guardians - DAG,http://www.deminganimalguardians.org/,deminganimalguardians083@gmail.com,,,
,,,"32.31535235592386, -106.76714893545183",ACTion Programs for Animals,https://apalascruces.org/,mail@apalascruces.org,,,
,,,"32.30154141812586, -106.77659876685472",Safe Haven Animal Sanctuary,https://shaspets.com/,https://shaspets.com/contact-us/,,,
,,,,Homeless Animal Rescue Team of New Mexico - HART NM,https://www.hartnm.com/,carolyntaylor@att.net,,,
,,,,Taos Feral Feline Friends,https://taosferalfelinefriends.tripod.com/,catmomoftaos@hotmail.com,,,
,,,"35.32414798115499, -106.63936119616545",Watermelon Mountain Ranch,https://www.wmranch.org/,wmranchnm1@gmail.com,sarawmr@aol.com,,
,,,"33.315192553871036, -105.63283381595932",Humane Society of Lincoln County,"https://hslcnm.org35.32414798115499, -106.63936119616545",info@hslcnm.org,,,
,,,"35.658042627642864, -106.064703769479",Santa Fe Dog Park,https://sfhumanesociety.org/,mkirdar@sfhumanesociety.org,donations@sfhumanesociety.org,,
,,,,High Desert Humane Society,http://www.highdeserthumane.org/,hdhs@gilanet.com,,,
,,,,Puppy Dog Ranch Rescue and Sanctuary,https://www.facebook.com/Puppydogranch/?ref=page_internal,puppydogranch@ymail.com,,,
,,,"36.38498917689315, -105.59674633106937",Stray Hearts Animal Shelter Taos,https://www.strayhearts.org/,info@strayhearts.org,,,
,,,,Sunflower Sanctuary Animal Rescue,http://www.sunflowersanctuary.org/index.html,sunflowersanctuary@msn.com,robinrini@comcast.net,,
,,,"35.19126591860436, -103.6130428034304",Paws & Claws Animal Rescue of Quay County,https://www.pawsandclawsanimalrescueofquaycounty.com/,,,,
,,,,,,,,,
,,NEW YORK,,,,,,,
,,,"41.81949209091399, -74.19754782530394",Animals for Adoption,https://www.animalsforadoption.org/,janekopelman@hotmail.com,,,
,,,,Tuffys Place Feline Sanctuary,,tuffiesplace@gmail.com,,,
,,,,Open Arms Rescue of WNY,https://www.oarwny.org/,oarwny@gmail.com,,,
,,,,Whiskers Animal Benevolent League,https://www.ewhiskers.com/,admin@ewhiskers.com,,,
,,,"43.25272845589641, -78.2228174152783",Paws Animal Shelter,https://www.paws14411.com/,Paws14411@gmail.com,,,
,,,"42.9185724400446, -74.16875485688678",Montgomery County SPCA,https://www.mc-spca.com/wp/,info@mc-spca.org,,,
,,,"41.12723567245216, -73.69492441831659",Adopt-A-Dog Inc.,https://adopt-a-dog.org/,info@adoptadog.org,,,
,,,"42.84331646622936, -78.28547131778997",Wyoming County SPCA,,info@wyomingcountyspca.org,,,
,,,"42.949370902062846, -76.57338694245136",Finger Lakes SPCA of Central New York,https://www.flspcaofcny.org/,flspca_cny@yahoo.com,,,
,,,"43.00850443679263, -78.22703469592638",Volunteers For Animals,https://www.vol4animals.org/,info@vol4animals.org,,,
,,,"42.33028109868959, -77.3288607129304","Finger Lakes SPCA, Inc.",https://fingerlakesspca.org/,info@fingerlakesspca.org,,,
