name,city,country,address,postal_code,email,phone,website,_source,_review_needed,_salvage_reason,_file
Catman2 Shelter,,US +1,,,kaleb@catman2.org,,https://www.catman2.org/,clean,no,,
Charlie's Angels Animal Rescue,,US +1,,,charliesangelsanimalrescue@gmail.com,,https://charliesangelsanimalrescue.com/,clean,no,,
Animal Rescue & Foster Program,,US +1,,,savapup2@aol.com,,https://www.arfpnc.com/,clean,no,,
JULIET'S HOUSE ANIMAL RESCUE,,US +1,,,julietshouseanimalrescue@gmail.com,,https://www.julietshouse.org/,clean,no,,
Red Dog Farm Animal Rescue Network,,US +1,,,info@reddogfarm.com,,https://reddogfarm.com/,clean,no,,
SPCA of the Triad,,US +1,,,spca@triadspca.org,,https://www.triadspca.org/,clean,no,,
"Triad Golden Retriever Rescue, Inc. (TGRR)",,US +1,,,adopt@tgrr.org,,https://tgrr.org/index.html,clean,no,,
Saving Graces 4 Felines,,US +1,,,savinggraces4@aol.com,,http://www.savinggraces4felines.org/,clean,no,,
Loving Pet Project NC,,US +1,,,petprojectnc@gmail.com,,,clean,no,,
Pawfect Match Rescue,,US +1,,,pawfectmatch@gmail.com,,https://www.pawfectmatch.org/,clean,no,,
Tailless Cat Rescue,,US +1,,,taillesscatrescue@hotmail.com,,http://www.taillesscatrescue.com/,clean,no,,
Paws4ever,,US +1,,,communications@paws4ever.org,,https://paws4ever.org/,clean,no,,
"Godbey Creek Canine Rescue, Inc.",,US +1,,,info@godbeycreekcaninerescue.org,,https://godbeycreekcaninerescue.org/,clean,no,,
Lake Norman Humane,,US +1,,,info@lakenormanhumane.org,,https://www.lakenormanhumane.org/,clean,no,,
Friends for Animals--Humane Society of Burke County,,US +1,,,bcffa1@gmail.com,,https://burkecountyfriends4animals.org/,clean,no,,
Colonial Capital Humane Society,,US +1,,,general@colonialcapitalhs.org,,https://colonialcapital.wixsite.com/cchs,clean,no,,
Cat Tails,,US +1,,,cattails@atmc.net,,https://cattails.org/,clean,no,,
The Goat House,,US +1,,,siglinda@goathouserefuge.org,,https://www.goathouserefuge.org/,clean,no,,
Meow House Cat Rescue,,US +1,,,meowhousecatrescue@gmail.com,,https://www.meowhousecatrescue.com/,clean,no,,
SAFE Haven for Cats,,US +1,,,info@safehavenforcats.org,,https://www.safehavenforcats.org/,clean,no,,
Carolina Veterinary Assistance and Adoption Group (CVAAG),,US +1,,,herbmoniz@msn.com,,https://www.cvaag.org/,clean,no,,
Rainbow Animal Rescue of NC,,US +1,,,halifaxrescueangels@yahoo.com,,https://rainbowanimalrescue.org/,clean,no,,
Animal Protection Society of Person County,,US +1,,,apsofpc@gmail.com,,https://www.apsofpc.org/,clean,no,,
Heart of the Foothills Animal Rescue,,US +1,,,adopt@heartofthefoothills.org,,https://www.heartofthefoothills.org/,clean,no,,
Carolina Animal Rescue & Adoption AKA CARA,,US +1,,,cara@cara-nc.org,,https://www.cara-nc.org/,clean,no,,
R.A.C.E. Inc.,,US +1,,,racerescue@atmc.net,,https://raceshelter.org/,clean,no,,
SOAR Southport Oak Island Animal Rescue,,US +1,,,director.soar@gmail.com,,https://soar-nc.org/,clean,no,,
Happy Hills Animal Foundation Inc,,US +1,,,office@hhaf.org,,https://www.hhaf.org/,clean,no,,
Ruff Love Rescue,,US +1,,,rlrdogs@gmail.com,,https://www.ruffloverescue.com/,clean,no,,
Saving Grace NC,,US +1,,,savinggrace@savinggracenc.org,,https://savinggracenc.org/,clean,no,,
"FUR of WNC ""Guardians of displaced felines"" (Haywood County, NC)",,US +1,,,furofwnc1@gmail.com,,https://furofwnc.org/,clean,no,,
"Sarge's Animal Rescue Foundation, Inc.",,US +1,,,info@sarges.org,,https://www.sarges.org/,clean,no,,
Adopt an ANGEL,,US +1,,,adopt@adoptanangel.net,,https://www.adoptanangel.net/,clean,no,,
Paws Place Dog Rescue,,US +1,,,info@pawsplace.org,,https://pawsplace.org/,clean,no,,
The Animal Adoption and Rescue Foundation of Winston-Salem,,US +1,,,info@aarfws.org,,https://www.aarfws.org/,clean,no,,
Paws for Life Utah,,US +1,,,kris@pflu.org,,https://pflu.org/,clean,no,,
"Furry Friends Rockin' Rescue, Inc. - Bismarck Mandan",,US +1,,,ffrrinc@gmail.com,,https://furryfriendsrockinrescue.org/,clean,no,,
TLC-ND Animal Rescue,,US +1,,,tlcnd@gondtc.com,,,clean,no,,
4 Luv of Dog Rescue,,US +1,,,,,https://www.4luvofdog.org/,clean,no,,
Cats Cradle Shelter Inc,,US +1,,,,,https://catscradleshelter.org/,clean,no,,
James River Humane Society,,US +1,,,jamesriverhumanesociety@hotmail.com,,https://www.jamesriverhumanesociety.org/,clean,no,,
For Belle's Sake Rescue and Rehabilitation,,US +1,,,forbellessakerescue@gmail.com,,http://www.forbellessake.org/,clean,no,,
One of A Kind Pet Rescue,,US +1,,,ExecutiveDirector@oneofakindpets.com,,https://www.oneofakindpets.com/site/,clean,no,,
Paws and Prayers Pet Rescue,,US +1,,,info@pawsandprayers.org,,https://pawsandprayers.org/,clean,no,,
"Cat House Feline Sanctuary, Inc",,US +1,,,thecathousesanctuary@zoominternet.net,,https://www.catsanctuaryashland.org/,clean,no,,
Ashtabula County Animal Protective League,,US +1,,,info@acapl.org,,https://www.acapl.org/,clean,no,,
Jades Rescue,,US +1,,,jadesrescue2009@gmail.com,,https://www.facebook.com/jadesnokillrescue/,clean,no,,
Cincinnati Animal CARE,,US +1,,,media@cincycare.org,,https://cincinnatianimalcare.org/,clean,no,,
League for Animal Welfare,,US +1,,,info@lfaw.org,,https://www.lfaw.org/,clean,no,,
PURRFECT PALS SANCTUARY,,US +1,,,cats@purrfectpals.org,,https://www.purrfectpals.org/,clean,no,,
Tails From The City - Cleveland,,US +1,,,tailsfromthecity.tftc@gmail.com,,https://tailsfromthecitycleveland.org/,clean,no,,
Cat Welfare Association,,US +1,,,cwashelter@yahoo.com,,https://leluandbobo.com/health/,clean,no,,
Colony Cats (& dogs),,US +1,,,info@colonycats.org,,https://www.colonycats.org/,clean,no,,
Pets Without Parents- Visits by Appointment,,US +1,,,pets@petswithoutparents.net,,http://www.petswithoutparents.net/,clean,no,,
STS (Stop the Suffering),,US +1,,,info@stopthesuffering.org,,https://www.stopthesuffering.org/,clean,no,,
Pet Guards Shelter,,US +1,,,petguardangels@aol.com,,,clean,no,,
LiFeline Cat Rescue and Network Inc,,US +1,,,mamatosix@hotmail.com,,https://www.facebook.com/LiFelineCatRescue/,clean,no,,
SICSA Pet Adoption and Wellness Center,,US +1,,,info@sicsa.org,,https://www.sicsa.org/,clean,no,,
Fort Defiance Humane Society,,US +1,,,newbestfriend@fortdefiancehumanesociety.org,,https://fortdefiancehumanesociety.org/,clean,no,,
Friends of Felines’ Rescue Center,,US +1,,,fofrescue@gmail.com,,https://www.fofrescue.org/,clean,no,,
Fans of Hounds' Haven,,US +1,,,houndshaven1@yahoo.com,,https://www.facebook.com/profile.php?id=100064471184314,clean,no,,
Save a Mom Pregnant Dog Rescue,,US +1,,,saveamomrescue@aol.com,,https://saveamomrescue.com/,clean,no,,
"Teddy's Rescue, Inc.",,US +1,,,teddysrescue@hotmail.com,,http://teddysrescue.org/,clean,no,,
Animal Adoption Foundation,,US +1,,,office@aafpets.org,,https://aafpets.org/,clean,no,,
Fairfield Area Humane Society Adoption Center and Wellness Clinic,,US +1,,,info@fairhumane.org,,https://www.fairhumane.org/,clean,no,,
Ohio SPCA,,US +1,,,ohiospca@gmail.com,,https://www.ohiospca.org/,clean,no,,
"Stop The Overpopulation of Pets, Inc.",,US +1,,,Catfix1@gmail.com,,,clean,no,,
Sunrise Sanctuary,,US +1,,,sandy@sunrisesanctuary.org,,https://www.sunrisesanctuary.org/,clean,no,,
"Champaign County Animal Welfare League, CCAWL",,US +1,,,champaigncoanimalwelfareleague@yahoo.com,,,clean,no,,
"Kitten Krazy, Inc.",,US +1,,,info@kittenkrazy.com,,https://www.kittenkrazy.org/,clean,no,,
Whisker Connection,,US +1,,,adopt@whiskerconnection.org,,,clean,no,,
"Stay-A-While Cat Shelter, Inc.",,US +1,,,info@stayawhilecatshelter.org,,https://stayawhilecatshelter.org/,clean,no,,
Northeast Ohio SPCA,,US +1,,,northeastohiospca@gmail.com,,https://northeastohiospca.org/,clean,no,,
"A-Parrot to A-Flamingo, Inc. Parrot Rescue",,US +1,,,aparrottoaflamingo@danworld.com,,https://aparrottoaflamingoinc.zoomshare.com/,clean,no,,
Canine Collective,,US +1,,,info@caninecollective.org,,https://caninecollective.org/,clean,no,,
Sierra's Haven For New And Used Pets,,US +1,,,sierrashaven@hotmail.com,,https://www.sierrashaven.org/,clean,no,,
Cozy Cat Cottage Adoption Center,,US +1,,,cozycatcottageadoption@gmail.com,,,clean,no,,
Rescue Village,,US +1,,,info@rescuevillage.org,,https://www.rescuevillage.org/,clean,no,,
Columbiana County Humane Society,,US +1,,,columbianacountyhumanesociety@gmail.com,,,clean,no,,
The Scratching Post,,US +1,,,adoptions@thescratchingpost.org,,,clean,no,,
His Hands Extended Sanctuary/Clinic,,US +1,,,spay.neuter.clinic@windstream.net,,https://hhesclinic.wixsite.com/animal-sanctuary,clean,no,,
Fur Angels Rescue Shelter,,US +1,,,furangelsrescue.shelter@gmail.com,,,clean,no,,
Maumee Valley Save-A-Pet,,US +1,,,mvsap@att.net,,http://www.maumeevalleysaveapet.org/,clean,no,,
Barely Used Pets,,US +1,,,barelyusedpets@yahoo.com,,https://barelyusedpets.com/,clean,no,,
Paws Urbana,,US +1,,,Pawsurbana@hotmail.com,,https://pawsurbana.com/,clean,no,,
Wayne County Dog Shelter,,US +1,,,dogs@wayneohio.org,,https://www.waynedogshelter.org/,clean,no,,
Animal Charity of Ohio,,US +1,,,acoadoption@gmail.com,,https://www.animalcharityofohio.org/,clean,no,,
Animal Rescue Foundation of Bartlesville,,US +1,,,arfok@sbcglobal.net,,https://arfok.org/home,clean,no,,
Ward Wiseman Animal Haven,,US +1,,,wardwiseman795@gmail.com,,https://www.wardwiseman.com/,clean,no,,
Cimarron Valley Humane Society (Foster Based Rescue),,US +1,,,cimarronhumane@yahoo.com,,,clean,no,,
W.A.R. - Western Animal Rescue,,US +1,,,war4them@gmail.com,,,clean,no,,
Enid SPCA,,US +1,,,info@enidspca.org,,https://enidspca.org/,clean,no,,
American Brussels Griffon Rescue Alliance Inc.,,US +1,,,lowermidwestcoordinator@abgra.org,,http://www.abgra.org/,clean,no,,
Humane Society Grove & Grand,,US +1,,,doitforthepets@gmail.com,,https://secondchancepetsponsors.org/,clean,no,,
Snakes Alive Exotics Rescue and Sanctuary,,US +1,,,snakesaliveokc@gmail.com,,https://snakesaliverescue.com/,clean,no,,
RockySpot Rescue,,US +1,,,dals@rockyspot.org,,http://rockyspot.com/,clean,no,,
Blue HAWK (Helping Animals With Kindness),,US +1,,,bluehawkorg@gmail.com,,,clean,no,,
Thecatsite.com,,,,,support@thecatsite.com,,https://www.facebook.com/TheCatSite/,clean,no,,
Homeward Bound Pug Rescue Fundraising and Sales,,US +1,,,homewardboundpugs@cox.net,,https://homewardboundpugs.com/,clean,no,,
Northern Oklahoma Humane Society,,US +1,,,info@nokhs.com,,https://www.nokhs.com/,clean,no,,
PAW First Rescue,,US +1,,,admin@pawfirst.com,,https://www.pawfirst.com/,clean,no,,
Saving Whiskers and Tails,,US +1,,,swatbox44@gmail.com,,https://savingwhiskersandtails.rescuegroups.org/,clean,no,,
Seminole Animal Control Shelter,,US +1,,,seminoleanimalshelter@gmail.com,,https://www.facebook.com/SeminoleHumaneSociety/,clean,no,,
Lost Paws Oklahoma Society Inc.,,US +1,,,lostpawsoklahoma@gmail.com,,https://lostpawsoklahoma.wixsite.com/lostpawsoklahoma,clean,no,,
Animal Aid of Tulsa,,US +1,,,animalaidoftulsa@gmail.com,,https://www.animalaid.org/,clean,no,,
Animal Rescue Foundation of Tulsa,,US +1,,,info@arftulsa.org,,https://www.arftulsa.org/,clean,no,,
"Oklahoma Alliance for Animals, Inc.",,US +1,,,info@animalallianceok.org,,https://animalallianceok.org/,clean,no,,
Oklahoma Orphaned Poodle Services - Poodle Rescue,,US +1,,,oopsrescue@cox.net,,,clean,no,,
"Partnering for Pets, Inc.",,US +1,,,Info@Partneringforpets.org,,https://www.partneringforpets.org/,clean,no,,
The Boxer Rescue of Oklahoma,,US +1,,,info@tbro.org,,http://tbro.org/,clean,no,,
Tulsa SPCA,,US +1,,,nfo@tulsaspca.org,,https://www.tulsaspca.org/,clean,no,,
Cajun Country Ranch Animal Rescue Inc,,US +1,,,cajuncountryranch@hotmail.com,,,clean,no,,
Animal Keepers Rescue,,US +1,,,drawcat@zoominternet.net,,https://animalkeepersrescue.com/,clean,no,,
"Kiski Valley Cat & Kitten Rescue, Inc",,US +1,,,Rgazarik@hotmail.com,,,clean,no,,
"C.A.T.S. Bridge To Rescue, Inc",,US +1,,,catsbridgetorescue@yahoo.com,,https://catsbridge.org/,clean,no,,
Women's Animal Center,,US +1,,,helpline@womensanimalcenter.org,,https://womensanimalcenter.org/,clean,no,,
Animal Resource Center,,US +1,,,,,https://nokillarc.org/,clean,no,,
The Sanctuary at Haafsville,,US +1,,,info@thesanctuarypa.org,,https://www.thesanctuarypa.org/,clean,no,,
Karni Mata Rat Rescue,,US +1,,,karnimataratrescue@hotmail.com,,,clean,no,,
Kanyon's Gold Rescue,,US +1,,,kanyonsgold@gmail.com,,,clean,no,,
Waggin' Tails Pet Rescue,,US +1,,,information@waggintailsrescue.com,,http://www.waggintailsrescue.com/,clean,no,,
P.A.L.S,,US +1,,,4palsvolunteers@gmail.com,,,clean,no,,
Pets Come First,,US +1,,,info@petscomefirst.com,,https://petscomefirst.net/,clean,no,,
LoveAble Ferals,,US +1,,,LoveAbleFerals@gmail.com,,http://www.loveableferals.org/,clean,no,,
Clarion PAWS,,US +1,,,Clarionpawsinfo@gmail.com,,https://www.clarionpaws.org/,clean,no,,
Griffin Pond Animal Shelter,,US +1,,,Fundraising@griffinpondanimalshelter.com,,https://www.griffinpondanimalshelter.com/,clean,no,,
Stray Cat Blues Inc.,,US +1,,,petfinderinquiries@straycatblues.org,,,clean,no,,
Columbia Animal Shelter,,US +1,,,info@columbiaanimalshelter.com,,https://columbiaanimalshelter.com/,clean,no,,
Blue Chip Farm Animal Refuge,,US +1,,,bluechipfarm2023@gmail.com,,https://bcfanimalrefuge.org/,clean,no,,
Pennsylvania SPCA Central PA Center in Danville,,US +1,,,danville@pspca.org,,https://www.pspca.org/danville,clean,no,,
Canine Rescue of Central PA,,US +1,,,info@crcpa.org,,https://www.crcpa.org/,clean,no,,
Helen Krause Organization (HOKAFI),,US +1,,,helenkrauseshelter@gmail.com,,,clean,no,,
Furever Home Adoption Center Inc.,,US +1,,,fureverhomeadoptioncenter@gmail.com,,https://www.fureverhomeadoptioncenter.com/,clean,no,,
Animal Care Sanctuary,,US +1,,,adoptions@animalcaresanctuary.org,,https://animalcaresanctuary.org/,clean,no,,
Animals Can't Talk Rescue and Adoption Inc,,US +1,,,strictlycats@verizon.net,,https://www.animalscanttalk.org/,clean,no,,
The Center for Animal Health & Welfare,,US +1,,,cahwanimalcare@rcn.com,,https://healthyanimalcenter.org/,clean,no,,
ANNA Shelter,,US +1,,,ruth@theannashelter.com,,https://www.facebook.com/theannashelter,clean,no,,
Orphan Angels Cat Sanctuary and Adoption Center,,US +1,,,info@orphanangels.org,,https://orphanangels.org/,clean,no,,
Bedford County Humane Society - Pennsylvania,,US +1,,,bchs@bchsonline.org,,https://www.bchsonline.org/,clean,no,,
"Forgotten Felines & Fidos, Inc.",,US +1,,,forgottenfelines1@verizon.net,,https://www.forgottenfelines.org/,clean,no,,
Forever Love Rescue at the Kitty Corner Gettysburg,,US +1,,,foreverloverescue@gmail.com,,https://foreverloverescue.com/,clean,no,,
Strayhaven Inc,,US +1,,,strayhavenanimalshelter@yahoo.com,,https://strayhavenanimalshelter.com/,clean,no,,
PAWSibilities Animal Rescue,,US +1,,,PawsRescueSkippack@gmail.com,,https://www.pawsibilitiesrescue.org/,clean,no,,
BunnyPeople,,US +1,,,adoption@thebunnyPeople.org,,http://thebunnypeople.org/,clean,no,,
"Humane Society of Harrisburg Area, Inc.",,US +1,,,frontdesk@humanesocietyhbg.org,,https://humanesocietyhbg.org/,clean,no,,
C Alley Cats of Lake Wallenpaupack,,US +1,,,calley@ptd.net,,https://calleycats.webs.com/,clean,no,,
All But Furgotten,,US +1,,,allbutfurgotten@gmail.com,,https://www.allbutfurgotten.com/,clean,no,,
Orphans of the Storm,,US +1,,,orphansofthestorm@hotmail.com,,,clean,no,,
"One By One, Inc.",,US +1,,,adopt@1by1catrescue.org,,https://1by1catrescue.org/,clean,no,,
Operation Scarlet,,US +1,,,opscarlet@verizon.net,,http://operationscarlet.com/,clean,no,,
Pennsylvania SPCA Lancaster Center,,US +1,,,lancaster@pspca.org,,https://www.pspca.org/lancaster,clean,no,,
Pet Pantry of Lancaster County,,US +1,,,contactform@petpantrylc.org,,https://petpantrylc.org/,clean,no,,
Green People Foundation Non-Profit Organization,,US +1,,,ask@greenpeople.org,,http://www.greenpeople.org/listing/Eastern-Wisconsin-64547.cfm,clean,no,,
CompAnimals,,US +1,,,info@companimals.org,,https://www.companimals.org/,clean,no,,
Piggie Lovers Inc.,,US +1,,,piggieloversinc@yahoo.com,,,clean,no,,
"Because You Care, Inc",,US +1,,,info@becauseyoucare.org,,https://www.becauseyoucare.org/,clean,no,,
ARF-SEPA Animal Rescue Foundation of Southeastern Pennsylvania,,US +1,,,info@arfsepa.com,,https://www.arfsepa.com/,clean,no,,
Providence Animal Center,,US +1,,,info@providenceac.org,,https://providenceac.org/,clean,no,,
South Hills Pet Recue Boarding,,US +1,,,shpr88@yahoo.com,,https://www.southhillspetrescue.org/,clean,no,,
True Friends Animal Welfare Center,,US +1,,,truefriendswaggingtails@gmail.com,,https://www.truefriendsawc.com/,clean,no,,
Animal Protectors of Allegheny Valley,,US +1,,,mail@animalprotectors.net,,https://www.animalprotectors.net/,clean,no,,
Kitty Cottage Adoption Center Inc,,US +1,,,info@mysite.com,,https://www.kittycottage.org/,clean,no,,
Bingo's Foundation Ltd,,US +1,,,bingosfoundation@gmail.com,,https://bingosfoundation.org/,clean,no,,
City of Elderly Love,,US +1,,,info@cityofelderlylove.org,,https://www.cityofelderlylove.org/,clean,no,,
Morris Animal Refuge,,US +1,,,info@morrisanimalrefuge.org,,https://morrisanimalrefuge.org/,clean,no,,
National Greyhound Adoption Program,,US +1,,,info@ngap.org,,https://www.ngap.org/index.html,clean,no,,
PAWS (Philadelphia Animal Welfare Society),,US +1,,,info@phillypaws.org,,https://phillypaws.org/,clean,no,,
Pennsylvania SPCA,,US +1,,,info@pspca.org,,https://www.pspca.org/,clean,no,,
Ruth Steinert Memorial SPCA,,US +1,,,rsmspca17963@gmail.com,,https://www.rsmspca.org/,clean,no,,
Hillside Society,,US +1,,,kdhadopt34@gmail.com,,https://www.hillsidespca.com/,clean,no,,
Last Chance Ranch (LCR),,US +1,,,,,https://www.lastchanceranch.org/,clean,no,,
"Heavenly Paws Animal Rescue, Inc.",,US +1,,,Ann@heavenlypawsshelter.com,,https://heavenlypaws.wordpress.com/,clean,no,,
Mommy & Me Rescue,,US +1,,,rescue.me.pa@gmail.com,,,clean,no,,
Animal Appeal,,US +1,,,animalappealpa@yahoo.com,,,clean,no,,
Better Days Animal League,,US +1,,,info@betterdaysanimalleague.org,,http://www.betterdaysanimalleague.org/,clean,no,,
Paws Across Pittsburgh,,US +1,,,info@pawsacrosspittsburgh.com,,https://www.pawsacrosspittsburgh.com/,clean,no,,
Centre County PAWS,,US +1,,,mail@centrecountypaws.org,,https://centrecountypaws.org/,clean,no,,
A.W.S.O.M.,,US +1,,,info@awsomanimals.org,,https://www.awsomanimals.org/,clean,no,,
Camp Papillon Animal Shelter,,US +1,,,info@camppapillon.org,,https://www.camppapillon.org/,clean,no,,
Hope for Hannah Rescue,,US +1,,,hopeforhannahrescue@gmail.com,,https://www.hopeforhannahrescue.org/,clean,no,,
Mostly Mutts of Sunbury,,US +1,,,mostlymuttsonline@gmail.com,,https://mostlymuttsonline.com/,clean,no,,
Second Chance Animal Sanctuaries,,US +1,,,secondchanceas@yahoo.com,,https://www.secondchanceas.org/,clean,no,,
Happy Tails No Kill Shelter,,US +1,,,happytails.18848@gmail.com,,https://www.happytailsnokillanimalshelter.com/,clean,no,,
Club Pet Adoption,,US +1,,,clubpetadoption@aol.com,,https://www.facebook.com/clubpet.adoption/,clean,no,,
Fayette Friends of Animals,,US +1,,,ffoa.a.let.live.shelter@gmail.com,,https://www.fayettefriendsofanimals.net/,clean,no,,
Helping Paws of Upper Darby,,US +1,,,helpingpawsud@gmail.com,,,clean,no,,
Mureille's Place - A Senior Dog Sanctuary,,US +1,,,info@mureillesplace.org,,https://mureillesplace.org/,clean,no,,
Angel Ridge Animal Rescue,,US +1,,,aranres@yahoo.com,,https://www.angelridgeanimalrescue.org/,clean,no,,
The Crossings Animal Society,,US +1,,,Info@CrossingsAnimalSociety.org,,https://www.thecrossingsanimalsociety.org/,clean,no,,
Antietam Humane Society Inc,,US +1,,,ahsinc@pa.net,,https://antietamhumanesociety.org/,clean,no,,
Brandywine Valley SPCA,,US +1,,,info@bvspca.org,,https://bvspca.org/,clean,no,,
White Oak Animal Safe Haven,,US +1,,,woash@comcast.net,,https://whiteoakanimalsafehaven.com/,clean,no,,
Peaceable Kingdom Inc.,,US +1,,,info@lvpeaceablekingdom.info,,https://www.lvpeaceablekingdom.info/,clean,no,,
"Best Friends of Baker, Inc",,US +1,,,bestfriendsofbaker@yahoo.com,,https://www.bestfriendsofbaker.org/,clean,no,,
