name,city,country,address,postal_code,email,phone,website
Pulaski County Humane Society DBA Loving Paws Adoption Center,,US +1,,,lovingpawsadoptioncenter@gmail.com,,https://www.lovingpawspchs.com/
Canines In Crisis,,US +1,,,caninesincrisis@gmail.com,,
Kitten & Puppy Division Adoption Center,,US +1,,,KittenDivision@gmail.com,,https://kittendivision.com/
Northeast Missouri Humane Society,,US +1,,,nemohumanesoc@yahoo.com,,https://www.nemohumane.com/
The Pet Doctor - Cottleville,,US +1,,,tpdrescue@gmail.com,,https://thepetdoctorinc.com/pet-doctor-rescue/
Farmington Pet Adoption Center,,US +1,,,board@farmingtonpet.org,,http://farmingtonpet.org/
Talk To The Paw!,,US +1,,,talk2paws@yahoo.com,,
Caruthersville Humane Society,,US +1,,,cvhumsoc@hotmail.com,,https://www.facebook.com/Caruthersvillehumanesociety/
Animal Friends,,US +1,,,Speak@ThinkingOutsideTheCage.org,,https://www.thinkingoutsidethecage.org/
Another Chance Cat Rescue,,US +1,,,mherron265@gmail.com,,https://www.facebook.com/AnotherChanceCatRescue/about?ref=page_internal
Dogs by Debin,,US +1,,,dogsbydebin@gmail.com,,https://dogsbydebin.com/
KC Pet Project at KCCAC,,US +1,,,contact@kcpetproject.org,,https://kcpetproject.org/
Wayside Waifs,,US +1,,,areder@waysidewaifs.org,,https://waysidewaifs.org/
Field of Dreams Rescue Inc,,US +1,,,fodr06@yahoo.com,,https://www.fodrescue.org/
Country Acres Rescue,,US +1,,,countryacresrescue@gmail.com,,https://countryacresrescue.org/
Faithful Friends Adoption Center,,US +1,,,adopt.ffaa@gmail.com,,http://www.ffaaneosho.org/
Canines 'N Cats Adoption Station,,US +1,,,,,
Dirk’s Fund Shelter,,US +1,,,critters@dirksfund.com,,https://www.dirksfund.com/
Friends of Parkville Animal Shelter,,US +1,,,friendsofparkvilleanimals@gmail.com,,https://www.parkvilleshelter.com/
Animal Welfare Alliance of Southeast Missouri,,US +1,,,info@awasemo.org,,https://www.awasemo.org/
Puxico MO Animal Control,,US +1,,,puxicoanimalcontrol@hotmail.com,,https://www.facebook.com/puxicomoanimalcontrol/
Midwest Animal ResQ,,US +1,,,info@marqkc.org,,https://www.midwestanimalresq.org/
M'Shoogy's Emergency Animal Rescue,,US +1,,,info@mshoogys.com,,http://www.mshoogys.com/
C.A.R.E. Animal Rescue,,US +1,,,carerescue@yahoo.com,,https://www.carerescue.org/
Valley Hills Animal Rescue,,US +1,,,​valleyhillsanimalrescue@gmail.com,,https://www.valleyhillsanimalrescue.com/
Animal Protective Association of Missouri (APA,,US +1,,,info@apamo.org,,https://apamo.org/
Five Acres Animal Shelter,,US +1,,,info@fiveacresanimalshelter.org,,https://www.fiveacresanimalshelter.org/
Animal House Cat Rescue and Adoption Center,,US +1,,,animalhouse@stlcats.org,,https://www.stlcats.org/
Center for Animal Rescue & Enrichment of St. Louis,,US +1,,,info@icarestl.org,,https://www.icarestl.org/
Gateway Pet Guardians,,US +1,,,info@gatewaypets.org,,https://gatewaypets.org/
House Rabbit Society of Missouri: St. Louis Chapter,,US +1,,,mo_hrs@hotmail.com,,https://www.morabbit.org/redirect
PET RESCUE SERVICES,,US +1,,,spayapet@yahoo.com,,https://www.facebook.com/petrescueservices1/
STRAY HAVEN Feline Rescue St. Louis,,US +1,,,info@strayhavenrescue.org,,http://strayhavenrescue.org/
Ozarks Kat And K9 Shelter,,US +1,,,ozarkskatandk9@gmail.com,,https://www.ozarkskatandk9.com/
Green Hills Animal Shelter,,US +1,,,greenhillsanimalshelter@gmail.com,,https://www.greenhillsanimalshelter.org/
Haven of the Ozarks Animal Sanctuary,,US +1,,,havenozarksanctuary@gmail.com,,
PALS Animal Shelter and Rescue,,US +1,,,shelter@pals-pets.com,,https://pals-pets.com/
Pawsibilities Are Endless,,US +1,,,Calliepawsibilities@gmail.com,,
Help for Homeless Pets,,US +1,,,hhpmontana1@gmail.com,,
National English Shepherd Rescue,,US +1,,,,,https://nesr.info/index.php
Heart of the Valley Animal Shelter,,US +1,,,frontdesk@heartofthevalleyshelter.org,,https://www.heartofthevalleyshelter.org/?doing_wp_cron=1691303911.3115799427032470703125
Dedman Foundation,,US +1,,,dedmanfoundation@gmail.com,,
Maclean-Cameron Animal Adoption Center,,US +1,,,admin@mc-aac.org,,https://mc-aac.org/
Paws to Peaks Rescue,,US +1,,,pawstopeaksrescue@gmail.com,,https://www.pawstopeaksrescue.com/
Wild About Cats Rescue and Sanctuary,,US +1,,,wacrsmt@gmail.com,,https://www.wildaboutcatsmontana.org/
Paws Of Perseverance Bully Breed Rescue,,US +1,,,pawsofperseverance@gmail.com,,https://www.facebook.com/pawsofperseverance/
Kootenai Pets for Life,,US +1,,,kootenaipetsforlife@yahoo.com,,https://kootenaipetsforlife.com/
Equis Save Foundation,,US +1,,,info@equissavefoundation.org,,https://equissavefoundation.org/
AniMeals No-Kill Adoption Ctr and Animal Food Bank,,US +1,,,director@animeals.com,,https://www.animeals.com/
Humane Society of Western Montana,,US +1,,,adoptions@myHSWM.org,,http://myhswm.org/
Thompson River Animal Care Shelte,,US +1,,,shelter@pet-tracs.com,,http://www.pet-tracs.com/
Ashland Dog Pound Foundation,,US +1,,,ashlandnedog@gmail.com,,https://www.facebook.com/AshlandDogPound/
Hearts United for Animals,,US +1,,,hua@hua.org,,https://www.facebook.com/heartsunitedforanimals/
Aurora Adopt-A-Pet,,US +1,,,aaapet2738@gmail.com,,http://www.auroraadoptapet.org/
Jeanette Hunt - Blair Animal Shelter,,US +1,,,manager@blairanimalshelter.org,,https://www.blairanimalshelter.org/
"Adopt-A-Dog Animal Rescue, Inc.",,US +1,,,adopt-a-dog-rescue@hotmail.com,,https://www.facebook.com/AdoptaDogAnimalRescue/
Start Over Rover,,US +1,,,adoption@startoverrover.org,,https://www.startoverrover.org/
Nebraska & Iowa Italian Greyhound Rescue (IGRF),,US +1,,,neigrescue@gmail.com,,
Nebraska No Kill Canine Rescue (NNKCR),,US +1,,,info@nebraskanokill.org,,https://www.nebraskanokill.org/
Revolution Rescue,,US +1,,,Info@revolutionrescue.com,,http://www.revolutionrescue.com/
McCook Humane Society,,US +1,,,mccookhumanesociety@gmail.com,,https://mccookhumanesociety.jdevcloud.com/
Animal Shelter of Northeast Nebraska,,US +1,,,info@animalshelternn.org,,https://www.animalshelternn.org/
Town & Country Humane Society,,US +1,,,tchsPapillion@gmail.com,,https://townandcountryhumanesociety.org/
Blue River Pet Rescue,,US +1,,,blueriverpetrescue@gmail.com,,https://www.blueriverpetrescue.org/
Saunders County Lost Pets - Pet Rescue,,US +1,,,debora@binary.net,,http://www.saunderscountylostpets.com/
Catmandu,,US +1,,,momcat@catmanducc.org,,https://www.catmanducc.org/
Lycoming Animal Protection Society (LAPS),,US +1,,,LapsShelter@windstream.net,,https://www.lapsshelter.org/
CARES Coalition,,US +1,,,carescoalition@yahoo.com,,
Pet Network Humane Society,,US +1,,,info@petnetwork.org,,http://www.petnetwork.org/
Heaven Can Wait Animal Society,,US +1,,,dogs@hcws.org,,
Homeward Bound Cat Adoptions,,US +1,,,info@homewardboundcats.org,,https://homewardboundcats.org/
Nevada SPCA,,US +1,,,info@nevadaspca.org,,https://nevadaspca.org/
Desert Haven Animal Society,,US +1,,,deserthavenanimalsociety@gmail.com,,https://www.facebook.com/deserthavenanimalsociety/
Yerington Animal Shelter,,US +1,,,animalshelter@yerington.net,,
Darbster Foundation,,US +1,,,info@darbsterfoundation.com,,https://www.darbsterfoundation.com/
Live and Let Live Farm Rescue,,US +1,,,tehorse@aol.com,,https://www.liveandletlivefarm.org/
Pope Memorial SPCA of Concord Merrimack County,,US +1,,,info@popememorialspca.org,,https://www.popememorialspca.org/
Greater Derry Humane Society Inc.,,US +1,,,contact@derryhumanesociety.com,,
FuRRR Feline Rescue,,US +1,,,,,https://furrr.org/
Seacoast Area Feline Education & Rescue,,US +1,,,info@safercats.com,,https://www.safercats.com/
New Hampshire Humane Society,,US +1,,,Kendra@nhhumane.org,,https://www.nhhumane.org/
All Better Pets,,US +1,,,allbetterpets@gmail.com,,
Darbster Doggy,,US +1,,,ddd@darbster.com,,https://www.darbsterfoundation.com/
Mary's Dogs Rescue & Adoption,,US +1,,,marysdogsadoptions@gmail.com,,https://www.marysdogs.org/
New Hampshire SPCA,,US +1,,,info@nhspca.org,,https://nhspca.org/
Fast Friends Greyhound Adoption Center,,US +1,,,info@fastfriendsgreyhounds.org,,http://www.helpinggreyhounds.org/
North Country Animal League,,US +1,,,education@ncal.com,,https://www.ncal.com/
"ONe Love Animal rescue Group, Inc.",,US +1,,,,,https://oneloveanimalrescue.org/
Home for Good Dog Rescue,,US +1,,,info@hfgdr.org,,https://homeforgooddogs.org/
Jersey Shore Animal Center,,US +1,,,info@jerseyshoreanimalcenter.org,,https://jerseyshoreanimalcenter.org/
Common Sense for Animals,,US +1,,,contact-us@commonsenseforanimals.org,,https://commonsenseforanimals.org/
Burlington County Animal Alliance of New Jersey (BCAA of NJ),,US +1,,,slc0606z@aol.com,,https://bcaaofnj.org/
Rescue Haven Foundation,,US +1,,,info@rescuehaven.org,,https://rescuehaven.org/
C.L.A.W.S. Closter Animal Welfare Society,,US +1,,,clawsadopt@yahoo.com,,https://www.clawsadopt.org/
Angel PAWS - Angel Pets Animal Welfare,,US +1,,,info@angelpaws.org,,https://www.angelpaws.org/homepage.htm
Abandoned Animal Rescue,,US +1,,,info@aartexas.org,,https://www.aartexas.org/
Karma Cat + Zen Dog Rescue Society,,US +1,,,info@karmacatzendog.org,,https://karmacatzendog.org/
Mt. Pleasant Animal Shelter,,US +1,,,info@njshelter.org,,
Monmouth County SPCA,,US +1,,,info@monmouthcountyspca.org,,https://monmouthcountyspca.org/
"New Jersey Schnauzer Rescue Network, Inc",,US +1,,,info@njsrn.org,,http://www.njsrn.org/
Mercy Puppy Rescue (MPR),,US +1,,,sarah@mercypuppyrescue.org,,https://mercypuppyrescue.org/
All Fur Love Animal Rescue,,US +1,,,info@allfurlove.org,,https://www.allfurlove.org/
"Animals in Distress, Inc.",,US +1,,,animalsindistressnj@gmail.com,,https://animals-in-distress.org/
"Cattitude, Inc",,US +1,,,njcattitude@gmail.com,,https://www.njcattitude.org/cats1.htm
AFEW Animal Friends for Education and Welfare,,US +1,,,afew_pets@comcast.net,,http://www.afewpets.org/
Kinnelon Volunteer Animal Shelter,,US +1,,,shelter@kvasnj.org,,https://www.kinnelonvolunteeranimalshelter.org/
Animal Alliance,,US +1,,,AnimalAlliance@comcast.net,,https://www.animalalliancenj.org/
Lambertville Animal Welfare,,US +1,,,info@LambertvilleAnimalWelfare.org,,http://lambertvilleanimalwelfare.org/
Humane Society of Bergen County/Lost Pet Inc,,US +1,,,HSBCNJ@AOL.com,,
St. Hubert's Animal Welfare Center,,US +1,,,info@sthuberts.org,,https://www.sthuberts.org/
Greyhound Angels Adoption of New Jersey,,US +1,,,,,https://greyhoundangelsadoption.com/
Township of Montclair - Government,,US +1,,,,,https://www.montclairnjusa.org/government/departments/animal_shelter/about
Randall’s Rescue,,US +1,,,support@randallsrescue.com,,https://randallsrescue.com/
Bonaparte's Retreat,,US +1,,,info@bonapartesretreat.org,,https://www.bonapartesretreat.org/
Delaware Valley Second Chance for Animals,,US +1,,,dvsc4a.inc@gmail.com,,http://www.dvsc4a.org/
Wag On Inn Rescue,,US +1,,,Wagoninnrescue@yahoo.com,,
Ramapo-Bergen Animal Refuge,,US +1,,,adoptlove@rbari.org,,https://rbari.org/
Pet Adoption Thru Caring Hands,,US +1,,,patchcatinfo@yahoo.com,,
SAVE - A Friend to Homeless Animals,,US +1,,,save@savehomelessanimals.org,,https://savehomelessanimals.org/
"Randolph Regional Animal Shelter, NJ",,US +1,,,friends@randolphregionalanimalshelter.org,,https://www.randolphregionalanimalshelter.org/
Tabby's Place: a Cat Sanctuary,,US +1,,,info@tabbysplace.org,,https://www.tabbysplace.org/
Chance at Life Cat Rescue,,US +1,,,ChancAtLifeCatRescue@gmail.com,,https://chanceatlifecatrescue.com/
Eleventh Hour Rescue,,US +1,,,mainoffice@ehrdogs.org,,https://www.ehrdogs.org/
Sammys Hope Animal Welfare & Adoption Center,,US +1,,,info@sammyshope.org,,https://www.sammyshope.org/
Byram Animal Rescue Kindness Squad,,US +1,,,,,https://www.barksinc.com/
Shore Animal Volunteer Enterprise,,US +1,,,SAVErescuegroups@gmail.com,,https://save.rescuegroups.org/
Voorhees Animal Orphanage,,US +1,,,info@vaonj.org,,https://www.vaonj.org/
FOWA Rescue,,US +1,,,fowarescue@yahoo.com,,https://fowarescue.org/
New Jersey Humane Society,,US +1,,,njhswny@gmail.com,,https://www.newjerseyhumanesociety.org/
"Furrever Friends Rescue & Volunteers, Inc.",,US +1,,,info@ffrescue.org,,https://ffrescue.org/
Animal Village N.M.,,US +1,,,animalvillagenm1@gmail.com,,https://www.animalvillagenm.org/
Animal Humane New Mexico,,US +1,,,Info@AnimalHumaneNM.org,,https://animalhumanenm.org/
People’s Anti Cruelty Association / Albuquerque,,US +1,,,pacadogs@aol.com,,https://www.nmpaca.org/
Peace of Mind Rescue of NM,,US +1,,,idorescue22@yahoo.com,,http://peaceofmindrescueofnm.org/
NM Adoptables,,US +1,,,NMAdoptableCourtesyPostings@gmail.com,,https://patriciaisaacs1997.wixsite.com/nmadoptables
CARMA - Companion Animal Rescue & Medical Assistance,,US +1,,,barbaracarma@msn.com,,https://carmanm.com/
Deming Animal Guardians - DAG,,US +1,,,deminganimalguardians083@gmail.com,,http://www.deminganimalguardians.org/
ACTion Programs for Animals,,US +1,,,mail@apalascruces.org,,https://apalascruces.org/
Homeless Animal Rescue Team of New Mexico - HART NM,,US +1,,,carolyntaylor@att.net,,https://www.hartnm.com/
Taos Feral Feline Friends,,US +1,,,catmomoftaos@hotmail.com,,https://taosferalfelinefriends.tripod.com/
Watermelon Mountain Ranch,,US +1,,,wmranchnm1@gmail.com,,https://www.wmranch.org/
Santa Fe Dog Park,,US +1,,,mkirdar@sfhumanesociety.org,,https://sfhumanesociety.org/
High Desert Humane Society,,US +1,,,hdhs@gilanet.com,,http://www.highdeserthumane.org/
Stray Hearts Animal Shelter Taos,,US +1,,,info@strayhearts.org,,https://www.strayhearts.org/
Sunflower Sanctuary Animal Rescue,,US +1,,,sunflowersanctuary@msn.com,,http://www.sunflowersanctuary.org/index.html
Paws & Claws Animal Rescue of Quay County,,US +1,,,,,https://www.pawsandclawsanimalrescueofquaycounty.com/
Animals for Adoption,,US +1,,,janekopelman@hotmail.com,,https://www.animalsforadoption.org/
Tuffys Place Feline Sanctuary,,US +1,,,tuffiesplace@gmail.com,,
Open Arms Rescue of WNY,,US +1,,,oarwny@gmail.com,,https://www.oarwny.org/
Whiskers Animal Benevolent League,,US +1,,,admin@ewhiskers.com,,https://www.ewhiskers.com/
Adopt-A-Dog Inc.,,US +1,,,info@adoptadog.org,,https://adopt-a-dog.org/
Medina County SPCA,,US +1,,,info@medinacountyspca.com,,https://www.medinacountyspca.com/
Finger Lakes SPCA of Central New York,,US +1,,,flspca_cny@yahoo.com,,https://www.flspcaofcny.org/
"Finger Lakes SPCA, Inc.",,US +1,,,info@fingerlakesspca.org,,https://fingerlakesspca.org/
Mid Hudson Animal Aid,,US +1,,,info@midhudsonanimalaid.org,,http://www.midhudsonanimalaid.org/
Tabby Town,,US +1,,,hello@tabbytown.org,,https://www.tabbytown.org/
Ten Lives Club,,US +1,,,info@tenlivesclub.com,,https://www.tenlivesclub.com/
"SPCA Westchester, Inc.",,US +1,,,info@spcawestchester.org,,https://spcawestchester.org/
JACKSON'S LEGACY,,US +1,,,jacksonslegacy170@gmail.com,,https://www.jacksonslegacy.org/index.html
The Brooklyn Cat Cafe,,US +1,,,meow@catcafebk.com,,https://catcafebk.com/
In Our Hands Rescue,,US +1,,,inourhandsrescue@gmail.com,,https://www.inourhandsrescue.org/
"Hope For Cats, Inc.",,US +1,,,hopeforcatsinc@gmail.com,,https://hopeforcatsinc.org/
Wanderers' Rest Humane Association,,US +1,,,info@wanderersrest.org,,http://wanderersrest.org/
Putnam Humane society,,US +1,,,shelter@puthumane.org,,http://www.puthumane.org/
CPV Rescue & Sanctuary,,US +1,,,SarahCPVRescue@gmail.com,,https://www.facebook.com/CPVRescue/
Spring Farm Cares,,US +1,,,information@springfarmcares.org,,https://www.springfarmcares.org/
Susquehanna SPCA,,US +1,,,info@sqspca.org,,https://www.sqspca.org/
Adirondack Save-A-Stray,,US +1,,,adirondacksaveastray@yahoo.com,,
Cortland County SPCA,,US +1,,,ccspca@cortlandspca.org,,https://cortlandspca.org/
Joyful Rescues,,US +1,,,info@joyfulrescues.org,,http://www.joyfulrescues.com/
Heart of the Catskills Humane Society,,US +1,,,,,https://www.heartofthecatskills.org/
Fur Babies Rescue and Referral Inc.,,US +1,,,luvabull@optonline.net,,https://www.facebook.com/furbabiesrescueandreferralinc/
Piece of Heaven,,US +1,,,info@pieceofheavenkittenrescue.com,,http://www.pieceofheavenkittenrescue.com/
Oswego County SPCA - OCAWL,,US +1,,,oswegocountyspca1@gmail.com,,https://www.facebook.com/oswegocountyspca/
All About Cats Rescue,,US +1,,,allaboutcatsrescue@gmail.com,,http://www.allaboutcats.org/home/
Bobbi and the Strays,,US +1,,,adopt@bobbicares.org,,https://bobbiandthestrays.org/
LewisCo HumaneSociety 501c3,,US +1,,,mirandarys1214@yahoo.com,,http://lewiscountyhumanesociety.org/
Fulton County Regional SPCA - NY,,US +1,,,contact@fcrspca.org,,https://fcrspca.org/
James A. Brennan Memorial Humane Society,,US +1,,,jabmhs@yahoo.com,,https://www.pawsforyou.org/
The New York State Chapter of the House Rabbit Society,,US +1,,,,,http://www.therabbitresource.org/
"HEART Animal Rescue and Adoption Team, Inc.",,US +1,,,HEARTRescueHamburg@gmail.com,,https://heartforanimals.org/
Southampton Animal Shelter Foundation,,US +1,,,info@sasf.org,,https://southamptonanimalshelter.com/
Animal Shelter of Schoharie Valley,,US +1,,,assv@midtel.net,,https://www.schoharieanimalshelter.org/
Columbia-Greene Humane Society/SPCA,,US +1,,,info@cghs.org,,https://cghs.org/
"Golden Paw Society, Inc",,US +1,,,goldenpawsociety@gmail.com,,https://www.goldenpawsociety.org/
Little Shelter Animal Rescue & Adoption Center,,US +1,,,info@littleshelter.com,,https://www.littleshelter.org/
Dutchess County SPCA,,US +1,,,info@dcspca.org,,https://www.dcspca.org/
SPCA of Tompkins County,,US +1,,,info@spcaonline.com,,http://www.spcaonline.com/
"Small Companion Advocacy Team, Inc",,US +1,,,scatinc@yahoo.com,,https://www.facebook.com/SmallCompanionAdvocacyTeamInc
Ulster County SPCA,,US +1,,,info@ucspca.org,,https://www.ucspca.org/
HumaneCNY,,US +1,,,info@humanecny.org,,https://www.humanecny.org/
Niagara Feline Friends,,US +1,,,niagarafelinefriends@yahoo.com,,
Posh Pets Rescue,,US +1,,,info@poshpetsrescueny.org,,https://poshpetsrescueny.org/
From Hope to Home Animal Rescue,,US +1,,,fromhopetohome@gmail.com,,
All About Spay Neuter Inc.,,US +1,,,AASNAdoptions@gmail.com,,https://www.allaboutspayneuter.com/
info@petprideny.org,,US +1,,,,,https://www.petprideny.org/
Humane Society of Westchester,,US +1,,,Info@HumaneSocietyofWestchester.org,,https://humanesocietyofwestchester.org/
Hudson Valley SPCA - Orange County,,US +1,,,info@HudsonValleySPCA.org,,https://www.hudsonvalleyspca.com/
"WAYWARD PAWS, Inc.",,US +1,,,waywardpawsofcny@gmail.com,,
Bideawee,,US +1,,,bideawee@bideawee.org,,https://www.bideawee.org/
"Heart and Hand Society, Inc.",,US +1,,,heartandhandsociety@hotmail.com,,https://www.heartandhandsociety.org/
KittyKind,,US +1,,,inquiries@kittykind.org,,https://kittykind.org/
NYC Shiba Rescue,,US +1,,,shibas@nycshibarescue.org,,https://nycshibarescue.org/
Niagara County SPCA,,US +1,,,,,https://www.niagaraspca.org/home.html
Chenango SPCA,,US +1,,,cspcainfo@chenangospca.org,,https://chenangospca.org/
Little Mews Rescue,,US +1,,,littlemews@yahoo.com,,
The Patricia H. Ladew Foundation,,US +1,,,info@theladewcatsanctuary.org,,https://www.theladewcatsanctuary.org/
Almost Home Animal Rescue and Adoption,,US +1,,,support@almosthomeli.org,,https://almosthomeli.org/
The North Fork Animal Welfare League,,US +1,,,manager@nfawl.org,,https://www.northforkanimalwelfareleague.org/
Little Orphan Animals,,US +1,,,littleorphans@yahoo.com,,http://www.littleorphananimals.mysite.com/
Humane Society of Yates County-Shelter of Hope,,US +1,,,contacthsyc@gmail.com,,https://www.yateshumane.org/
